# Generated by LORRAX unknown at 2026-07-21 01:36:09 UTC
# G0W0 diagonal energies (eV)
# columns: band  E_DFT  Re[H0+Sigma_xc(E_DFT)]  Im[H0+Sigma_xc(E_DFT)]

k-point 0:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.484467  Re=  -90.751942  Im=   -0.173310
n=1    E_DFT=  -65.484467  Re=  -90.751723  Im=   -0.173210
n=2    E_DFT=  -42.100571  Re=  -51.130294  Im=-31802.854651
n=3    E_DFT=  -42.100571  Re=  -51.129829  Im=-31802.852315
n=4    E_DFT=  -39.580049  Re=  -50.436354  Im=10185.427005
n=5    E_DFT=  -39.580049  Re=  -50.435801  Im=10185.426166
n=6    E_DFT=  -39.404857  Re=  -44.597551  Im=19805.055712
n=7    E_DFT=  -39.404857  Re=  -44.597365  Im=19805.051118
n=8    E_DFT=  -19.386943  Re=  -21.334198  Im=    0.198336
n=9    E_DFT=  -19.386943  Re=  -21.334195  Im=    0.198336
n=10   E_DFT=  -18.188235  Re=  -21.098616  Im=  -36.078238
n=11   E_DFT=  -18.188235  Re=  -21.098672  Im=  -36.078238
n=12   E_DFT=  -10.891408  Re=  -17.255550  Im= -138.678817
n=13   E_DFT=  -10.891408  Re=  -17.255540  Im= -138.678865
n=14   E_DFT=   -7.880919  Re=   -9.383554  Im=-11750.730401
n=15   E_DFT=   -7.880919  Re=   -9.383552  Im=-11750.734044
n=16   E_DFT=   -7.821581  Re=   -9.339497  Im=10286.796697
n=17   E_DFT=   -7.821581  Re=   -9.339478  Im=10286.799738
n=18   E_DFT=   -7.130428  Re=   -3.931435  Im=  671.692874
n=19   E_DFT=   -7.130428  Re=   -3.931486  Im=  671.692851
n=20   E_DFT=   -6.799255  Re=  -12.807873  Im= -572.763062
n=21   E_DFT=   -6.799255  Re=  -12.807819  Im= -572.760439
n=22   E_DFT=   -6.718285  Re=  -12.672619  Im=-2185.453853
n=23   E_DFT=   -6.718285  Re=  -12.672647  Im=-2185.451223
n=24   E_DFT=   -5.398968  Re=   -6.067167  Im= 2057.994642
n=25   E_DFT=   -5.398968  Re=   -6.067000  Im= 2057.994801
n=26   E_DFT=   -2.591355  Re=    3.005432  Im=  851.557747
