# Generated by LORRAX 0.1.0 at 2026-05-06 00:14:08 UTC
# Sigma output (all in eV)
# sigTOT = sigSX + sigCOH

k-point 0:
----------------------------------------------------------------------------------------------------
n=0   sigSX=   -3.569479              sigCOH=   -8.696022              sigTOT=  -12.265501              VH=    2.112736
n=1   sigSX=   -3.569479              sigCOH=   -8.696022              sigTOT=  -12.265501              VH=    2.112736
n=2   sigSX=   -3.559802              sigCOH=   -9.715953              sigTOT=  -13.275755              VH=    3.189237
n=3   sigSX=   -3.559802              sigCOH=   -9.715953              sigTOT=  -13.275755              VH=    3.189237
n=4   sigSX=   -3.556392              sigCOH=   -9.703466              sigTOT=  -13.259858              VH=    3.184604
n=5   sigSX=   -3.556392              sigCOH=   -9.703466              sigTOT=  -13.259858              VH=    3.184604
n=6   sigSX=   -3.556392              sigCOH=   -9.703466              sigTOT=  -13.259858              VH=    3.184604
n=7   sigSX=   -3.556392              sigCOH=   -9.703466              sigTOT=  -13.259858              VH=    3.184604
n=8   sigSX=   -1.615127              sigCOH=   -8.323096              sigTOT=   -9.938222              VH=    1.146621
n=9   sigSX=   -1.615127              sigCOH=   -8.323096              sigTOT=   -9.938222              VH=    1.146621
n=10  sigSX=   -1.611726              sigCOH=   -8.291783              sigTOT=   -9.903509              VH=    1.138287
n=11  sigSX=   -1.611726              sigCOH=   -8.291783              sigTOT=   -9.903509              VH=    1.138287
n=12  sigSX=   -1.611726              sigCOH=   -8.291783              sigTOT=   -9.903509              VH=    1.138287
n=13  sigSX=   -1.611726              sigCOH=   -8.291783              sigTOT=   -9.903509              VH=    1.138287
n=14  sigSX=   -1.871303              sigCOH=   -9.568956              sigTOT=  -11.440259              VH=    2.918939
n=15  sigSX=   -1.871303              sigCOH=   -9.568956              sigTOT=  -11.440259              VH=    2.918939
n=16  sigSX=   -5.772487              sigCOH=  -26.008447              sigTOT=  -31.780934              VH=    3.686664
n=17  sigSX=   -5.772487              sigCOH=  -26.008447              sigTOT=  -31.780934              VH=    3.686664
n=18  sigSX=   -0.220397              sigCOH=   -3.804859              sigTOT=   -4.025256              VH=    0.206347
n=19  sigSX=   -0.220397              sigCOH=   -3.804859              sigTOT=   -4.025256              VH=    0.206347
n=20  sigSX=   -6.053331              sigCOH=  -32.789282              sigTOT=  -38.842613              VH=   11.635531
n=21  sigSX=   -6.053331              sigCOH=  -32.789282              sigTOT=  -38.842613              VH=   11.635531
n=22  sigSX=   -5.666393              sigCOH=  -31.442338              sigTOT=  -37.108731              VH=   11.268537
n=23  sigSX=   -5.666393              sigCOH=  -31.442338              sigTOT=  -37.108731              VH=   11.268537
n=24  sigSX=   -3.378831              sigCOH=  -23.992332              sigTOT=  -27.371163              VH=    8.111283
n=25  sigSX=   -3.378831              sigCOH=  -23.992332              sigTOT=  -27.371163              VH=    8.111283
n=26  sigSX=   -2.575702              sigCOH=  -21.790728              sigTOT=  -24.366430              VH=    4.040313
n=27  sigSX=   -2.575702              sigCOH=  -21.790728              sigTOT=  -24.366430              VH=    4.040313
