# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.07950051E+01  -9.79537987E+00   9.99625218E-01
# Error est. for CH(vbm) CH(cbm) diff =   9.86340716E-02   7.78751526E-02  -2.07589190E-02
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.38971396E-01  -2.00850051E-01   3.81213451E-02
      2  -4.77942792E-01  -4.01700099E-01   7.62426931E-02
      3  -7.45734615E-01  -5.75446605E-01   1.70288010E-01
      4  -1.01352644E+00  -7.49193111E-01   2.64333328E-01
      5  -1.91014577E+00  -9.76414864E-01   9.33730904E-01
      6  -2.80676509E+00  -1.20348378E+00   1.60328131E+00
      7  -3.83321954E+00  -1.34338684E+00   2.48983270E+00
      8  -4.85967399E+00  -1.48341478E+00   3.37625921E+00
      9  -4.97783510E+00  -2.90218772E+00   2.07564739E+00
     10  -5.09599621E+00  -4.32096065E+00   7.75035563E-01
     11  -5.18237828E+00  -4.58064019E+00   6.01738082E-01
     12  -5.26876034E+00  -4.84031974E+00   4.28440601E-01
     13  -5.36236457E+00  -4.96331905E+00   3.99045522E-01
     14  -5.45596880E+00  -5.08631835E+00   3.69650447E-01
     15  -5.52622430E+00  -5.20113875E+00   3.25085550E-01
     16  -5.59647979E+00  -5.31595914E+00   2.80520653E-01
     17  -5.74562924E+00  -5.54860158E+00   1.97027664E-01
     18  -5.89477863E+00  -5.78124402E+00   1.13534609E-01
     19  -6.06338281E+00  -5.84433055E+00   2.19052263E-01
     20  -6.23196377E+00  -5.90741708E+00   3.24546697E-01
     21  -6.30626179E+00  -6.05049621E+00   2.55765588E-01
     22  -6.38055981E+00  -6.19357534E+00   1.86984478E-01
     23  -6.53799563E+00  -6.27059812E+00   2.67397507E-01
     24  -6.69543145E+00  -6.34762091E+00   3.47810535E-01
     25  -6.84691587E+00  -6.39386964E+00   4.53046229E-01
     26  -6.99840029E+00  -6.44014910E+00   5.58251194E-01
     27  -7.11710054E+00  -6.51269398E+00   6.04406558E-01
     28  -7.23580078E+00  -6.58517801E+00   6.50622770E-01
     29  -7.31521658E+00  -6.64838232E+00   6.66834260E-01
     30  -7.39463239E+00  -6.71158664E+00   6.83045749E-01
     31  -7.47322386E+00  -6.78747757E+00   6.85746281E-01
     32  -7.55181532E+00  -6.86336851E+00   6.88446813E-01
     33  -7.58634138E+00  -6.90745187E+00   6.78889511E-01
     34  -7.62086743E+00  -6.95153516E+00   6.69332273E-01
     35  -7.65875649E+00  -6.99660052E+00   6.62155977E-01
     36  -7.69664556E+00  -7.04166591E+00   6.54979645E-01
     37  -7.74673296E+00  -7.11098707E+00   6.35745881E-01
     38  -7.79682035E+00  -7.18030575E+00   6.16514601E-01
     39  -7.83973246E+00  -7.26717844E+00   5.72554021E-01
     40  -7.88264456E+00  -7.35405161E+00   5.28592950E-01
     41  -7.90405483E+00  -7.40343297E+00   5.00621857E-01
     42  -7.92546510E+00  -7.45281433E+00   4.72650766E-01
     43  -7.96553640E+00  -7.49845488E+00   4.67081518E-01
     44  -8.00560769E+00  -7.54409543E+00   4.61512261E-01
     45  -8.07457595E+00  -7.58713691E+00   4.87439044E-01
     46  -8.14354422E+00  -7.63017839E+00   5.13365827E-01
     47  -8.21030145E+00  -7.66720660E+00   5.43094845E-01
     48  -8.27698910E+00  -7.70434803E+00   5.72641076E-01
     49  -8.37127029E+00  -7.73610130E+00   6.35168997E-01
     50  -8.46573366E+00  -7.76734318E+00   6.98390481E-01
     51  -8.51428892E+00  -7.79373184E+00   7.20557087E-01
     52  -8.56265420E+00  -7.82040386E+00   7.42250345E-01
     53  -8.61193820E+00  -7.85082038E+00   7.61117817E-01
     54  -8.66122219E+00  -7.88123690E+00   7.79985292E-01
     55  -8.67793334E+00  -7.91212008E+00   7.65813263E-01
     56  -8.69464450E+00  -7.94300327E+00   7.51641227E-01
     57  -8.71769399E+00  -7.96293635E+00   7.54757639E-01
     58  -8.74074348E+00  -7.98286943E+00   7.57874051E-01
     59  -8.76044907E+00  -8.00570226E+00   7.54746812E-01
     60  -8.78015379E+00  -8.02853509E+00   7.51618702E-01
     61  -8.79564843E+00  -8.06522103E+00   7.30427406E-01
     62  -8.81112976E+00  -8.10190697E+00   7.09222788E-01
     63  -8.83087432E+00  -8.12188022E+00   7.08994099E-01
     64  -8.85061889E+00  -8.14185348E+00   7.08765408E-01
     65  -8.86702893E+00  -8.16967035E+00   6.97358582E-01
     66  -8.88343898E+00  -8.19752913E+00   6.85909851E-01
     67  -8.90543711E+00  -8.21849140E+00   6.86945705E-01
     68  -8.92743523E+00  -8.23957903E+00   6.87856199E-01
     69  -8.94563334E+00  -8.25686245E+00   6.88770888E-01
     70  -8.96383144E+00  -8.27414586E+00   6.89685576E-01
     71  -8.98608368E+00  -8.29360715E+00   6.92476527E-01
     72  -9.00833591E+00  -8.31312723E+00   6.95208687E-01
     73  -9.02520857E+00  -8.33489549E+00   6.90313082E-01
     74  -9.04208122E+00  -8.35668643E+00   6.85394788E-01
     75  -9.06578199E+00  -8.37920183E+00   6.86580160E-01
     76  -9.08948277E+00  -8.40171723E+00   6.87765536E-01
     77  -9.10812800E+00  -8.42320080E+00   6.84927193E-01
     78  -9.12677323E+00  -8.44468438E+00   6.82088848E-01
     79  -9.14314857E+00  -8.46110231E+00   6.82046266E-01
     80  -9.15952391E+00  -8.47752024E+00   6.82003679E-01
     81  -9.18387416E+00  -8.49468467E+00   6.89189487E-01
     82  -9.20822441E+00  -8.51184911E+00   6.96375294E-01
     83  -9.23046219E+00  -8.52471583E+00   7.05746365E-01
     84  -9.25247753E+00  -8.53685637E+00   7.15621166E-01
     85  -9.26951607E+00  -8.55285190E+00   7.16664172E-01
     86  -9.28649517E+00  -8.56867135E+00   7.17823816E-01
     87  -9.30513494E+00  -8.58160130E+00   7.23533638E-01
     88  -9.32382306E+00  -8.59468806E+00   7.29134996E-01
     89  -9.34411447E+00  -8.60601344E+00   7.38101031E-01
     90  -9.36440588E+00  -8.61733881E+00   7.47067066E-01
     91  -9.38286120E+00  -8.63198518E+00   7.50876018E-01
     92  -9.40131652E+00  -8.64662850E+00   7.54688024E-01
     93  -9.41147077E+00  -8.65948559E+00   7.51985183E-01
     94  -9.42162503E+00  -8.67234574E+00   7.49279282E-01
     95  -9.43406928E+00  -8.68294620E+00   7.51123081E-01
     96  -9.44632692E+00  -8.69308506E+00   7.53241863E-01
     97  -9.46270411E+00  -8.70252593E+00   7.60178177E-01
     98  -9.47903839E+00  -8.71185716E+00   7.67181229E-01
     99  -9.49589824E+00  -8.72218523E+00   7.73713013E-01
    100  -9.51312046E+00  -8.73343603E+00   7.79684427E-01
    101  -9.52143568E+00  -8.74436951E+00   7.77066173E-01
    102  -9.52975091E+00  -8.75530299E+00   7.74447918E-01
    103  -9.53924214E+00  -8.76764603E+00   7.71596113E-01
    104  -9.54873337E+00  -8.77998906E+00   7.68744308E-01
    105  -9.56010798E+00  -8.79132093E+00   7.68787052E-01
    106  -9.57148260E+00  -8.80265458E+00   7.68828013E-01
    107  -9.58718416E+00  -8.81581290E+00   7.71371262E-01
    108  -9.60288572E+00  -8.82897762E+00   7.73908102E-01
    109  -9.61446829E+00  -8.84288005E+00   7.71588236E-01
    110  -9.62605086E+00  -8.85678249E+00   7.69268370E-01
    111  -9.63642495E+00  -8.86573307E+00   7.70691876E-01
    112  -9.64679904E+00  -8.87468366E+00   7.72115382E-01
    113  -9.65529851E+00  -8.88422741E+00   7.71071105E-01
    114  -9.66379799E+00  -8.89377116E+00   7.70026828E-01
    115  -9.67653551E+00  -8.90198805E+00   7.74547450E-01
    116  -9.68927302E+00  -8.91020495E+00   7.79068074E-01
    117  -9.69740708E+00  -8.91902967E+00   7.78377405E-01
    118  -9.70554114E+00  -8.92785440E+00   7.77686737E-01
    119  -9.71495754E+00  -8.93583989E+00   7.79117653E-01
    120  -9.72437394E+00  -8.94382374E+00   7.80550199E-01
    121  -9.73398195E+00  -8.95130809E+00   7.82673865E-01
    122  -9.74358996E+00  -8.95879383E+00   7.84796135E-01
    123  -9.75429201E+00  -8.96677988E+00   7.87512129E-01
    124  -9.76499406E+00  -8.97476594E+00   7.90228124E-01
    125  -9.77293343E+00  -8.98304644E+00   7.89886983E-01
    126  -9.78087277E+00  -8.99132695E+00   7.89545826E-01
    127  -9.79014679E+00  -8.99842916E+00   7.91717623E-01
    128  -9.79942080E+00  -9.00553138E+00   7.93889421E-01
    129  -9.80487848E+00  -9.01062832E+00   7.94250158E-01
    130  -9.81033769E+00  -9.01572526E+00   7.94612422E-01
    131  -9.81544508E+00  -9.02056888E+00   7.94876194E-01
    132  -9.82055194E+00  -9.02541251E+00   7.95139430E-01
    133  -9.82720328E+00  -9.03185103E+00   7.95352245E-01
    134  -9.83385462E+00  -9.03828956E+00   7.95565061E-01
    135  -9.84483424E+00  -9.04498023E+00   7.99854009E-01
    136  -9.85581385E+00  -9.05166419E+00   8.04149668E-01
    137  -9.86206901E+00  -9.05666497E+00   8.05404041E-01
    138  -9.86832417E+00  -9.06165746E+00   8.06666711E-01
    139  -9.87476921E+00  -9.06726064E+00   8.07508570E-01
    140  -9.88121425E+00  -9.07286382E+00   8.08350430E-01
    141  -9.88972725E+00  -9.07738287E+00   8.12344371E-01
    142  -9.89824024E+00  -9.08190193E+00   8.16338313E-01
    143  -9.90261113E+00  -9.08600088E+00   8.16610251E-01
    144  -9.90698202E+00  -9.09009983E+00   8.16882188E-01
    145  -9.91409973E+00  -9.09695331E+00   8.17146429E-01
    146  -9.92121745E+00  -9.10380678E+00   8.17410671E-01
    147  -9.92849417E+00  -9.11146680E+00   8.17027369E-01
    148  -9.93581830E+00  -9.11889538E+00   8.16922915E-01
    149  -9.94355920E+00  -9.12515450E+00   8.18404698E-01
    150  -9.95133932E+00  -9.13109437E+00   8.20244948E-01
    151  -9.95975905E+00  -9.13656132E+00   8.23197731E-01
    152  -9.96821410E+00  -9.14188605E+00   8.26328043E-01
    153  -9.97784360E+00  -9.14752174E+00   8.30321868E-01
    154  -9.98747311E+00  -9.15315932E+00   8.34313796E-01
    155  -9.99681248E+00  -9.16018050E+00   8.36631977E-01
    156  -1.00061518E+01  -9.16720283E+00   8.38949011E-01
    157  -1.00145713E+01  -9.17182818E+00   8.42743102E-01
    158  -1.00229970E+01  -9.17643551E+00   8.46561449E-01
    159  -1.00313240E+01  -9.18181202E+00   8.49511956E-01
    160  -1.00396344E+01  -9.18721081E+00   8.52423606E-01
    161  -1.00471404E+01  -9.19510718E+00   8.52033209E-01
    162  -1.00546264E+01  -9.20304043E+00   8.51585957E-01
    163  -1.00584403E+01  -9.20794000E+00   8.50500339E-01
    164  -1.00622543E+01  -9.21283957E+00   8.49414720E-01
    165  -1.00692214E+01  -9.21916618E+00   8.50055261E-01
    166  -1.00761886E+01  -9.22549236E+00   8.50696226E-01
    167  -1.00831939E+01  -9.22888142E+00   8.54312518E-01
    168  -1.00901993E+01  -9.23226674E+00   8.57932544E-01
    169  -1.00943834E+01  -9.23652564E+00   8.57857754E-01
    170  -1.00985675E+01  -9.24078455E+00   8.57782965E-01
    171  -1.01025514E+01  -9.24497616E+00   8.57575193E-01
    172  -1.01065352E+01  -9.24916777E+00   8.57367421E-01
    173  -1.01117155E+01  -9.25254832E+00   8.59167130E-01
    174  -1.01168957E+01  -9.25592888E+00   8.60966839E-01
    175  -1.01210333E+01  -9.25952749E+00   8.61505849E-01
    176  -1.01251725E+01  -9.26312610E+00   8.62046411E-01
    177  -1.01293515E+01  -9.26637847E+00   8.62973064E-01
    178  -1.01335300E+01  -9.26963084E+00   8.63899111E-01
    179  -1.01377810E+01  -9.27377524E+00   8.64005712E-01
    180  -1.01420320E+01  -9.27791965E+00   8.64112315E-01
    181  -1.01450728E+01  -9.28119061E+00   8.63882154E-01
    182  -1.01481136E+01  -9.28446158E+00   8.63651993E-01
    183  -1.01511984E+01  -9.28763990E+00   8.63558490E-01
    184  -1.01542832E+01  -9.29081882E+00   8.63464381E-01
    185  -1.01579633E+01  -9.29417259E+00   8.63790678E-01
    186  -1.01616433E+01  -9.29752522E+00   8.64118103E-01
    187  -1.01660344E+01  -9.30070747E+00   8.65326896E-01
    188  -1.01704260E+01  -9.30389083E+00   8.66535124E-01
    189  -1.01737692E+01  -9.30655132E+00   8.67217879E-01
    190  -1.01771359E+01  -9.30926347E+00   8.67872475E-01
    191  -1.01809796E+01  -9.31233066E+00   8.68648945E-01
    192  -1.01848132E+01  -9.31537580E+00   8.69437442E-01
    193  -1.01881034E+01  -9.31826342E+00   8.69839970E-01
    194  -1.01913976E+01  -9.32113406E+00   8.70263529E-01
    195  -1.01946433E+01  -9.32428148E+00   8.70361813E-01
    196  -1.01979030E+01  -9.32737001E+00   8.70532950E-01
    197  -1.02032135E+01  -9.33103443E+00   8.72179029E-01
    198  -1.02085344E+01  -9.33465522E+00   8.73879154E-01
    199  -1.02125761E+01  -9.33729211E+00   8.75284004E-01
    200  -1.02166178E+01  -9.33992899E+00   8.76688854E-01
    201  -1.02199301E+01  -9.34380502E+00   8.76125112E-01
    202  -1.02232424E+01  -9.34768104E+00   8.75561370E-01
    203  -1.02261307E+01  -9.35111088E+00   8.75019848E-01
    204  -1.02290190E+01  -9.35454071E+00   8.74478327E-01
    205  -1.02329275E+01  -9.35794015E+00   8.74987355E-01
    206  -1.02368360E+01  -9.36133958E+00   8.75496383E-01
    207  -1.02408516E+01  -9.36442305E+00   8.76428585E-01
    208  -1.02448673E+01  -9.36750653E+00   8.77360787E-01
    209  -1.02485174E+01  -9.37004850E+00   8.78468853E-01
    210  -1.02521674E+01  -9.37259034E+00   8.79577060E-01
    211  -1.02552904E+01  -9.37512736E+00   8.80162997E-01
    212  -1.02584133E+01  -9.37766460E+00   8.80748725E-01
    213  -1.02620152E+01  -9.38010595E+00   8.81909206E-01
    214  -1.02656170E+01  -9.38254730E+00   8.83069687E-01
    215  -1.02687975E+01  -9.38468646E+00   8.84111053E-01
    216  -1.02719780E+01  -9.38682561E+00   8.85152419E-01
    217  -1.02742795E+01  -9.38868253E+00   8.85596971E-01
    218  -1.02765764E+01  -9.39055090E+00   8.86025478E-01
    219  -1.02800285E+01  -9.39248579E+00   8.87542709E-01
    220  -1.02834836E+01  -9.39441366E+00   8.89069986E-01
    221  -1.02855126E+01  -9.39615759E+00   8.89355009E-01
    222  -1.02875418E+01  -9.39790131E+00   8.89640481E-01
    223  -1.02895095E+01  -9.39986492E+00   8.89644629E-01
    224  -1.02914773E+01  -9.40182852E+00   8.89648777E-01
    225  -1.02943324E+01  -9.40383348E+00   8.90498882E-01
    226  -1.02971874E+01  -9.40583844E+00   8.91348987E-01
    227  -1.02995150E+01  -9.40788506E+00   8.91629989E-01
    228  -1.03018427E+01  -9.40992883E+00   8.91913840E-01
    229  -1.03036759E+01  -9.41218896E+00   8.91486909E-01
    230  -1.03055091E+01  -9.41445296E+00   8.91056110E-01
    231  -1.03078519E+01  -9.41658902E+00   8.91262854E-01
    232  -1.03101947E+01  -9.41872509E+00   8.91469587E-01
    233  -1.03133411E+01  -9.42151363E+00   8.91827467E-01
    234  -1.03164875E+01  -9.42430221E+00   8.92185306E-01
    235  -1.03204065E+01  -9.42679919E+00   8.93607336E-01
    236  -1.03243255E+01  -9.42929617E+00   8.95029365E-01
    237  -1.03269482E+01  -9.43163408E+00   8.95314151E-01
    238  -1.03295709E+01  -9.43397200E+00   8.95598936E-01
    239  -1.03317104E+01  -9.43578813E+00   8.95922316E-01
    240  -1.03338500E+01  -9.43760426E+00   8.96245695E-01
    241  -1.03370472E+01  -9.43998935E+00   8.97057834E-01
    242  -1.03402444E+01  -9.44237444E+00   8.97869973E-01
    243  -1.03425947E+01  -9.44432354E+00   8.98271191E-01
    244  -1.03449457E+01  -9.44627312E+00   8.98672566E-01
    245  -1.03468391E+01  -9.44776150E+00   8.99077593E-01
    246  -1.03487332E+01  -9.44925078E+00   8.99482460E-01
    247  -1.03512054E+01  -9.45075678E+00   9.00448670E-01
    248  -1.03536751E+01  -9.45225978E+00   9.01415345E-01
    249  -1.03566426E+01  -9.45445389E+00   9.02188697E-01
    250  -1.03596065E+01  -9.45663565E+00   9.02970898E-01
    251  -1.03625525E+01  -9.45912430E+00   9.03428151E-01
    252  -1.03655000E+01  -9.46161896E+00   9.03881082E-01
    253  -1.03688508E+01  -9.46330448E+00   9.05546294E-01
    254  -1.03721989E+01  -9.46498080E+00   9.07218092E-01
    255  -1.03755575E+01  -9.46673852E+00   9.08819009E-01
    256  -1.03789162E+01  -9.46849535E+00   9.10420822E-01
    257  -1.03813575E+01  -9.47004545E+00   9.11312020E-01
    258  -1.03837988E+01  -9.47159560E+00   9.12203157E-01
    259  -1.03862200E+01  -9.47342894E+00   9.12791088E-01
    260  -1.03886413E+01  -9.47526227E+00   9.13379018E-01
    261  -1.03908277E+01  -9.47703323E+00   9.13794500E-01
    262  -1.03930145E+01  -9.47880419E+00   9.14210355E-01
    263  -1.03958063E+01  -9.48084796E+00   9.14958341E-01
    264  -1.03985989E+01  -9.48289174E+00   9.15707161E-01
    265  -1.04010859E+01  -9.48425278E+00   9.16833113E-01
    266  -1.04035729E+01  -9.48561382E+00   9.17959065E-01
    267  -1.04053944E+01  -9.48718863E+00   9.18205801E-01
    268  -1.04072160E+01  -9.48876344E+00   9.18452537E-01
    269  -1.04090189E+01  -9.49049112E+00   9.18527814E-01
    270  -1.04108219E+01  -9.49221880E+00   9.18603090E-01
    271  -1.04124810E+01  -9.49394406E+00   9.18536961E-01
    272  -1.04141401E+01  -9.49566932E+00   9.18470832E-01
    273  -1.04157836E+01  -9.49727433E+00   9.18509290E-01
    274  -1.04174271E+01  -9.49887934E+00   9.18547712E-01
    275  -1.04189167E+01  -9.50024288E+00   9.18673798E-01
    276  -1.04204061E+01  -9.50160641E+00   9.18799730E-01
    277  -1.04215231E+01  -9.50286867E+00   9.18654422E-01
    278  -1.04226400E+01  -9.50413093E+00   9.18509115E-01
    279  -1.04241968E+01  -9.50586336E+00   9.18333454E-01
    280  -1.04257536E+01  -9.50759580E+00   9.18157793E-01
    281  -1.04275275E+01  -9.50894521E+00   9.18582262E-01
    282  -1.04293014E+01  -9.51029462E+00   9.19006730E-01
    283  -1.04315847E+01  -9.51152506E+00   9.20059632E-01
    284  -1.04338680E+01  -9.51275549E+00   9.21112534E-01
    285  -1.04355648E+01  -9.51392798E+00   9.21636866E-01
    286  -1.04372617E+01  -9.51510058E+00   9.22161092E-01
    287  -1.04387517E+01  -9.51643432E+00   9.22317419E-01
    288  -1.04402418E+01  -9.51776806E+00   9.22473749E-01
    289  -1.04423107E+01  -9.51883450E+00   9.23476232E-01
    290  -1.04443797E+01  -9.51990094E+00   9.24478715E-01
    291  -1.04461680E+01  -9.52122108E+00   9.24946898E-01
