# Generated by LORRAX unknown at 2026-07-21 22:25:04 UTC
# G0W0 diagonal energies (eV)
# columns: band  E_DFT  Re[H0+Sigma_xc(E_DFT)]  Im[H0+Sigma_xc(E_DFT)]

k-point 0:
--------------------------------------------------------------------------------
n=0    E_DFT=  -66.163848  Re=  -75.487485  Im=    0.000000
n=1    E_DFT=  -66.163848  Re=  -75.487485  Im=    0.000000
n=2    E_DFT=  -41.886073  Re=  -48.934618  Im=   -0.000675
n=3    E_DFT=  -41.886073  Re=  -48.934618  Im=   -0.000675
n=4    E_DFT=  -39.461179  Re=  -44.579167  Im=    0.000269
n=5    E_DFT=  -39.461179  Re=  -44.579167  Im=    0.000269
n=6    E_DFT=  -39.293371  Re=  -44.214992  Im=    0.000393
n=7    E_DFT=  -39.293371  Re=  -44.214992  Im=    0.000393
n=8    E_DFT=  -19.424744  Re=  -21.190267  Im=    0.000001
n=9    E_DFT=  -19.424744  Re=  -21.190267  Im=    0.000001
n=10   E_DFT=  -18.182829  Re=  -19.398018  Im=   -0.000001
n=11   E_DFT=  -18.182829  Re=  -19.398018  Im=   -0.000001
n=12   E_DFT=  -10.932669  Re=  -11.450473  Im=    0.000001
n=13   E_DFT=  -10.932669  Re=  -11.450473  Im=    0.000001
n=14   E_DFT=   -7.854107  Re=   -7.743823  Im=   -0.000144
n=15   E_DFT=   -7.854107  Re=   -7.743823  Im=   -0.000144
n=16   E_DFT=   -7.787080  Re=   -7.729418  Im=    0.000131
n=17   E_DFT=   -7.787080  Re=   -7.729418  Im=    0.000131
n=18   E_DFT=   -7.123814  Re=   -7.844840  Im=    0.000004
n=19   E_DFT=   -7.123814  Re=   -7.844840  Im=    0.000004
n=20   E_DFT=   -6.772137  Re=   -6.598584  Im=   -0.000084
n=21   E_DFT=   -6.772137  Re=   -6.598584  Im=   -0.000084
n=22   E_DFT=   -6.686621  Re=   -6.525341  Im=    0.000071
n=23   E_DFT=   -6.686621  Re=   -6.525341  Im=    0.000071
n=24   E_DFT=   -5.375064  Re=   -5.176255  Im=    0.000009
n=25   E_DFT=   -5.375064  Re=   -5.176255  Im=    0.000009
n=26   E_DFT=   -2.582571  Re=   -1.222696  Im=   -0.000115
n=27   E_DFT=   -2.582571  Re=   -1.222696  Im=   -0.000115
n=28   E_DFT=   -2.505009  Re=   -1.152682  Im=    0.000074
n=29   E_DFT=   -2.505009  Re=   -1.152682  Im=    0.000074
n=30   E_DFT=   -2.340563  Re=   -1.021443  Im=    0.000072
n=31   E_DFT=   -2.340563  Re=   -1.021443  Im=    0.000072
n=32   E_DFT=   -2.337084  Re=   -1.007157  Im=   -0.000022
n=33   E_DFT=   -2.337084  Re=   -1.007157  Im=   -0.000022
n=34   E_DFT=    0.989770  Re=    1.901426  Im=   -0.000000
n=35   E_DFT=    0.989770  Re=    1.901426  Im=   -0.000000
n=36   E_DFT=    3.710453  Re=    4.750817  Im=   -0.000013
n=37   E_DFT=    3.710453  Re=    4.750817  Im=   -0.000013
n=38   E_DFT=    3.913316  Re=    4.537693  Im=   -0.000000
n=39   E_DFT=    3.913316  Re=    4.537693  Im=   -0.000000
n=40   E_DFT=    4.779471  Re=    5.192830  Im=    0.000003
n=41   E_DFT=    4.779471  Re=    5.192830  Im=    0.000003
n=42   E_DFT=    5.437089  Re=    6.453068  Im=   -0.000063
n=43   E_DFT=    5.437089  Re=    6.453068  Im=   -0.000063
n=44   E_DFT=    5.509263  Re=    6.597294  Im=    0.000091
n=45   E_DFT=    5.509263  Re=    6.597294  Im=    0.000091
n=46   E_DFT=    7.396745  Re=    9.061905  Im=   -0.000036
n=47   E_DFT=    7.396745  Re=    9.061905  Im=   -0.000036
n=48   E_DFT=    7.416451  Re=    9.092684  Im=   -0.000009
n=49   E_DFT=    7.416451  Re=    9.092684  Im=   -0.000009
n=50   E_DFT=    7.551474  Re=    9.042675  Im=    0.000059
n=51   E_DFT=    7.551474  Re=    9.042675  Im=    0.000059
n=52   E_DFT=   10.661283  Re=   13.434727  Im=    0.000116
n=53   E_DFT=   10.661283  Re=   13.434727  Im=    0.000116
n=54   E_DFT=   10.677064  Re=   13.454635  Im=   -0.000122
n=55   E_DFT=   10.677064  Re=   13.454635  Im=   -0.000122
n=56   E_DFT=   10.862504  Re=   12.588213  Im=   -0.000014
n=57   E_DFT=   10.862504  Re=   12.588213  Im=   -0.000014
n=58   E_DFT=   10.962384  Re=   14.041247  Im=   -0.000119
n=59   E_DFT=   10.962384  Re=   14.041247  Im=   -0.000119
n=60   E_DFT=   10.962569  Re=   13.981107  Im=    0.000132
n=61   E_DFT=   10.962569  Re=   13.981107  Im=    0.000132
n=62   E_DFT=   11.220829  Re=   12.666397  Im=   -0.000000
n=63   E_DFT=   11.220829  Re=   12.666397  Im=   -0.000000
n=64   E_DFT=   14.017712  Re=   15.525701  Im=    0.000000
n=65   E_DFT=   14.017712  Re=   15.525701  Im=    0.000000
n=66   E_DFT=   14.276119  Re=   16.045418  Im=   -0.000005
n=67   E_DFT=   14.276119  Re=   16.045418  Im=   -0.000005
n=68   E_DFT=   14.595839  Re=   16.875773  Im=   -0.000005
n=69   E_DFT=   14.595839  Re=   16.875773  Im=   -0.000005
n=70   E_DFT=   16.112193  Re=   17.469965  Im=    0.000000
n=71   E_DFT=   16.112193  Re=   17.469965  Im=    0.000000
n=72   E_DFT=   18.005136  Re=   20.960010  Im=    0.000015
n=73   E_DFT=   18.005136  Re=   20.960010  Im=    0.000015
n=74   E_DFT=   18.174460  Re=   21.303062  Im=   -0.000027
n=75   E_DFT=   18.174460  Re=   21.303062  Im=   -0.000027
n=76   E_DFT=   20.505278  Re=   23.155669  Im=   -0.000001
n=77   E_DFT=   20.505278  Re=   23.155669  Im=   -0.000001
n=78   E_DFT=   20.794960  Re=   23.693531  Im=    0.000002
n=79   E_DFT=   20.794960  Re=   23.693531  Im=    0.000002

k-point 1:
--------------------------------------------------------------------------------
n=0    E_DFT=  -66.161169  Re=  -75.482162  Im=    0.000249
n=1    E_DFT=  -66.161169  Re=  -75.482162  Im=    0.000249
n=2    E_DFT=  -41.893145  Re=  -48.940080  Im=   -0.001294
n=3    E_DFT=  -41.893145  Re=  -48.940085  Im=   -0.001302
n=4    E_DFT=  -39.464347  Re=  -44.580531  Im=   -0.000244
n=5    E_DFT=  -39.464347  Re=  -44.580535  Im=   -0.000248
n=6    E_DFT=  -39.310853  Re=  -44.238438  Im=   -0.000460
n=7    E_DFT=  -39.310853  Re=  -44.238448  Im=   -0.000471
n=8    E_DFT=  -19.320538  Re=  -21.041553  Im=   -0.000162
n=9    E_DFT=  -19.320538  Re=  -21.041553  Im=   -0.000162
n=10   E_DFT=  -18.137313  Re=  -19.330108  Im=   -0.000219
n=11   E_DFT=  -18.137313  Re=  -19.330108  Im=   -0.000219
n=12   E_DFT=  -10.811751  Re=  -11.327875  Im=   -0.000286
n=13   E_DFT=  -10.811751  Re=  -11.327874  Im=   -0.000286
n=14   E_DFT=   -8.060312  Re=   -8.036958  Im=   -0.000253
n=15   E_DFT=   -8.060311  Re=   -8.036904  Im=   -0.000253
n=16   E_DFT=   -7.712775  Re=   -7.652009  Im=   -0.000047
n=17   E_DFT=   -7.712774  Re=   -7.652085  Im=   -0.000047
n=18   E_DFT=   -7.573289  Re=   -7.952213  Im=   -0.001209
n=19   E_DFT=   -7.573289  Re=   -7.952339  Im=   -0.001209
n=20   E_DFT=   -6.897085  Re=   -6.767267  Im=   -0.000084
n=21   E_DFT=   -6.897084  Re=   -6.767292  Im=   -0.000084
n=22   E_DFT=   -6.449292  Re=   -6.692448  Im=    0.000746
n=23   E_DFT=   -6.449292  Re=   -6.692452  Im=    0.000746
n=24   E_DFT=   -5.428945  Re=   -5.214135  Im=   -0.000208
n=25   E_DFT=   -5.428945  Re=   -5.214132  Im=   -0.000208
n=26   E_DFT=   -2.682631  Re=   -1.273278  Im=   -0.000004
n=27   E_DFT=   -2.682631  Re=   -1.273535  Im=   -0.000003
n=28   E_DFT=   -2.602009  Re=   -1.272500  Im=   -0.000462
n=29   E_DFT=   -2.602006  Re=   -1.272368  Im=   -0.000462
n=30   E_DFT=   -2.461239  Re=   -1.129823  Im=   -0.000242
n=31   E_DFT=   -2.461237  Re=   -1.129833  Im=   -0.000242
n=32   E_DFT=   -2.350479  Re=   -0.949391  Im=    0.000019
n=33   E_DFT=   -2.350478  Re=   -0.949487  Im=    0.000019
n=34   E_DFT=    1.476094  Re=    2.426291  Im=   -0.000006
n=35   E_DFT=    1.476094  Re=    2.426303  Im=   -0.000006
n=36   E_DFT=    3.962419  Re=    4.655761  Im=    0.000379
n=37   E_DFT=    3.962419  Re=    4.655780  Im=    0.000379
n=38   E_DFT=    4.155479  Re=    5.169076  Im=    0.002714
n=39   E_DFT=    4.155479  Re=    5.169064  Im=    0.002714
n=40   E_DFT=    4.862972  Re=    5.316468  Im=    0.001671
n=41   E_DFT=    4.862972  Re=    5.316460  Im=    0.001671
n=42   E_DFT=    5.278762  Re=    6.222319  Im=    0.005954
n=43   E_DFT=    5.278763  Re=    6.222581  Im=    0.005954
n=44   E_DFT=    5.803799  Re=    6.938302  Im=    0.003558
n=45   E_DFT=    5.803800  Re=    6.938580  Im=    0.003558
n=46   E_DFT=    6.728051  Re=    8.083608  Im=    0.001676
n=47   E_DFT=    6.728051  Re=    8.083609  Im=    0.001676
n=48   E_DFT=    7.449599  Re=    9.072526  Im=    0.001419
n=49   E_DFT=    7.449600  Re=    9.072495  Im=    0.001419
n=50   E_DFT=    7.485490  Re=    9.103246  Im=    0.001488
n=51   E_DFT=    7.485490  Re=    9.103233  Im=    0.001488
n=52   E_DFT=   10.002306  Re=   12.435888  Im=   -0.001231
n=53   E_DFT=   10.002306  Re=   12.435888  Im=   -0.001231
n=54   E_DFT=   10.603977  Re=   13.452406  Im=   -0.000197
n=55   E_DFT=   10.603986  Re=   13.448130  Im=   -0.000197
n=56   E_DFT=   10.685062  Re=   13.328637  Im=   -0.000984
n=57   E_DFT=   10.685071  Re=   13.324489  Im=   -0.000984
n=58   E_DFT=   10.851235  Re=   13.703990  Im=   -0.001359
n=59   E_DFT=   10.851235  Re=   13.703999  Im=   -0.001359
n=60   E_DFT=   11.671428  Re=   13.388578  Im=    0.000781
n=61   E_DFT=   11.671428  Re=   13.388465  Im=    0.000781
n=62   E_DFT=   11.835371  Re=   13.923463  Im=    0.001018
n=63   E_DFT=   11.835371  Re=   13.923460  Im=    0.001018
n=64   E_DFT=   14.341449  Re=   15.955814  Im=   -0.000160
n=65   E_DFT=   14.341449  Re=   15.955839  Im=   -0.000160
n=66   E_DFT=   14.646812  Re=   15.956955  Im=   -0.000846
n=67   E_DFT=   14.646812  Re=   15.956956  Im=   -0.000846
n=68   E_DFT=   15.338842  Re=   18.495363  Im=   -0.000193
