# Generated by LORRAX 0.1.0 at 2026-05-16 22:04:23 UTC
# G0W0 diagonal energies (eV)
# columns: band  E_DFT  Re[H0+Sigma_xc(E_DFT)]  Im[H0+Sigma_xc(E_DFT)]

k-point 0:
--------------------------------------------------------------------------------
n=0    E_DFT=   -5.697473  Re=   -8.314949  Im=    0.000000
n=1    E_DFT=   -5.697473  Re=   -8.314949  Im=    0.000000
n=2    E_DFT=    6.249018  Re=    6.434482  Im=    0.027458
n=3    E_DFT=    6.249018  Re=    6.434482  Im=    0.027460
n=4    E_DFT=    6.296979  Re=    6.484590  Im=   -0.013569
n=5    E_DFT=    6.296979  Re=    6.484590  Im=   -0.013568
n=6    E_DFT=    6.296979  Re=    6.484592  Im=   -0.013706
n=7    E_DFT=    6.296979  Re=    6.484592  Im=   -0.013705
n=8    E_DFT=    8.798077  Re=   10.057945  Im=    0.036313
n=9    E_DFT=    8.798077  Re=   10.057945  Im=    0.036314
n=10   E_DFT=    8.833004  Re=   10.092810  Im=   -0.017073
n=11   E_DFT=    8.833004  Re=   10.092810  Im=   -0.017073
n=12   E_DFT=    8.833004  Re=   10.092828  Im=   -0.019346
n=13   E_DFT=    8.833004  Re=   10.092828  Im=   -0.019346
n=14   E_DFT=    9.629144  Re=   10.716710  Im=   -0.000001
n=15   E_DFT=    9.629144  Re=   10.716710  Im=   -0.000001
n=16   E_DFT=   14.014749  Re=   16.724069  Im=   -0.000002
n=17   E_DFT=   14.014749  Re=   16.724069  Im=   -0.000002
n=18   E_DFT=   14.014749  Re=   16.724127  Im=   -0.000003
n=19   E_DFT=   14.014749  Re=   16.724127  Im=   -0.000003
n=20   E_DFT=   14.243035  Re=   19.571241  Im=   -0.000001
n=21   E_DFT=   14.243035  Re=   19.571241  Im=   -0.000001
n=22   E_DFT=   17.510693  Re=   21.515549  Im=   -0.029971
n=23   E_DFT=   17.510693  Re=   21.515549  Im=   -0.029970
n=24   E_DFT=   17.521346  Re=   21.522078  Im=    0.012662
n=25   E_DFT=   17.521346  Re=   21.522078  Im=    0.012663
n=26   E_DFT=   17.521346  Re=   21.522081  Im=    0.017270
n=27   E_DFT=   17.521346  Re=   21.522081  Im=    0.017270
n=28   E_DFT=   21.692462  Re=   29.059603  Im=   -0.000000
n=29   E_DFT=   21.692462  Re=   29.059603  Im=   -0.000000
n=30   E_DFT=   29.380858  Re=   36.756554  Im=    0.004389
n=31   E_DFT=   29.380858  Re=   36.756554  Im=    0.004387
n=32   E_DFT=   29.382576  Re=   36.764571  Im=   -0.001826
n=33   E_DFT=   29.382576  Re=   36.764571  Im=   -0.001828
n=34   E_DFT=   29.382576  Re=   36.764558  Im=   -0.002580
n=35   E_DFT=   29.382576  Re=   36.764557  Im=   -0.002579
n=36   E_DFT=   30.461597  Re=   36.622881  Im=    0.000025
n=37   E_DFT=   30.461597  Re=   36.622881  Im=    0.000024
n=38   E_DFT=   30.461597  Re=   36.622863  Im=    0.000016
n=39   E_DFT=   30.461597  Re=   36.622863  Im=    0.000017
n=40   E_DFT=   32.042974  Re=   37.879386  Im=   -0.008797
n=41   E_DFT=   32.042974  Re=   37.879386  Im=   -0.008797
n=42   E_DFT=   32.127743  Re=   37.978601  Im=    0.003946
n=43   E_DFT=   32.127743  Re=   37.978601  Im=    0.003946
n=44   E_DFT=   32.127743  Re=   37.978564  Im=    0.004839
n=45   E_DFT=   32.127743  Re=   37.978564  Im=    0.004839
n=46   E_DFT=   35.634539  Re=   41.921320  Im=   -0.000000
n=47   E_DFT=   35.634539  Re=   41.921320  Im=   -0.000000
n=48   E_DFT=   35.634539  Re=   41.921321  Im=   -0.000000
n=49   E_DFT=   35.634539  Re=   41.921321  Im=   -0.000000
n=50   E_DFT=   35.634539  Re=   41.921316  Im=   -0.000000
n=51   E_DFT=   35.634539  Re=   41.921316  Im=   -0.000000
n=52   E_DFT=   41.091725  Re=   49.113042  Im=    0.008194
n=53   E_DFT=   41.091725  Re=   49.113042  Im=    0.008197
n=54   E_DFT=   41.091725  Re=   49.113057  Im=    0.030915
n=55   E_DFT=   41.091725  Re=   49.113057  Im=    0.030912

k-point 1:
--------------------------------------------------------------------------------
n=0    E_DFT=   -4.897281  Re=   -7.291853  Im=  -10.128637
n=1    E_DFT=   -4.897281  Re=   -7.291853  Im=  -10.128639
n=2    E_DFT=    2.340153  Re=    2.476489  Im=    8.265632
n=3    E_DFT=    2.340153  Re=    2.476489  Im=    8.265640
n=4    E_DFT=    5.498636  Re=    5.598773  Im=    2.792904
n=5    E_DFT=    5.498636  Re=    5.598772  Im=    2.794283
n=6    E_DFT=    5.529910  Re=    5.630166  Im=    2.798430
n=7    E_DFT=    5.529910  Re=    5.630166  Im=    2.799758
n=8    E_DFT=    8.294527  Re=    9.921273  Im=  -11.603462
n=9    E_DFT=    8.294527  Re=    9.921273  Im=  -11.603451
n=10   E_DFT=    9.757278  Re=   11.166278  Im=  -11.947212
n=11   E_DFT=    9.757278  Re=   11.166277  Im=  -11.947732
n=12   E_DFT=    9.778784  Re=   11.189545  Im=  -11.913231
n=13   E_DFT=    9.778784  Re=   11.189544  Im=  -11.913060
n=14   E_DFT=   13.191998  Re=   15.324896  Im=   -4.120072
n=15   E_DFT=   13.191998  Re=   15.324896  Im=   -4.120086
n=16   E_DFT=   13.473781  Re=   16.314370  Im=    2.182338
n=17   E_DFT=   13.473781  Re=   16.314370  Im=    2.182690
n=18   E_DFT=   13.476682  Re=   16.317782  Im=    2.167102
n=19   E_DFT=   13.476682  Re=   16.317782  Im=    2.167230
