HloModule jit__kernel, entry_computation_layout={(token[], c128[9,640,30,4]{3,2,1,0}, c128[9,640,10,4]{3,2,1,0}, c128[9,640,640]{2,1,0}, f64[30]{0}, /*index=5*/f64[10]{0}, s32[])->(token[], c128[9,640,2000]{2,1,0})}, allow_spmd_sharding_propagation_to_parameters={false,false,false,false,true,true,true}, allow_spmd_sharding_propagation_to_output={false,true}, num_partitions=8

%region_4.234 (Arg_0.235: c128[], Arg_1.236: c128[]) -> c128[] {
  %Arg_0.235 = c128[] parameter(0), metadata={op_name="jit(_kernel)/jit(main)/jit(_left_ifft_conj)/jit(shmap_body)/reduce_prod"}
  %Arg_1.236 = c128[] parameter(1), metadata={op_name="jit(_kernel)/jit(main)/jit(_left_ifft_conj)/jit(shmap_body)/reduce_prod"}
  ROOT %multiply.237 = c128[] multiply(%Arg_0.235, %Arg_1.236), metadata={op_name="jit(_kernel)/jit(main)/jit(_left_ifft_conj)/jit(shmap_body)/reduce_prod" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/fft_helpers.py" source_line=325}
  %constant.34 = u32[] constant(2), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/axis_index" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=248}
  %shift-right-logical = u32[] shift-right-logical(%partition-id.0, %constant.34), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/axis_index" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=248}
  %constant.35 = u32[] constant(1), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/axis_index" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=248}
  %and = u32[] and(%shift-right-logical, %constant.35), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/axis_index" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=248}
  %convert.0 = s32[] convert(%and), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/axis_index" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=248}
  %partition-id.1 = u32[] partition-id(), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/axis_index" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=249}
  %constant.36 = u32[] constant(3), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/axis_index" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=249}
  %and.1 = u32[] and(%partition-id.1, %constant.36), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/axis_index" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=249}
  %convert.1 = s32[] convert(%and.1), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/axis_index" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=249}
  %custom-call.0 = (token[], c128[9,4,4,24,24,80]{5,4,3,2,1,0}) custom-call(%constant.5, %Arg_0.1, %convert.0, %convert.1), custom_call_target="xla_python_gpu_callback", operand_layout_constraints={s64[], token[], s32[], s32[]}, custom_call_has_side_effect=true, api_version=API_VERSION_STATUS_RETURNING, sharding={{manual}, {manual}}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/io_callback" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=250}, backend_config="246609792"
  %get-tuple-element.44 = token[] get-tuple-element(%custom-call.0), index=0, sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/io_callback" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=250}
  %Arg_3.4 = c128[9,640,640]{2,1,0} parameter(3), sharding={devices=[1,2,4]<=[8]}, metadata={op_name="L_q"}
  %copy.42 = c128[9,640,640]{2,1,0} copy(%Arg_3.4), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_solve_all_at_once)/sharding_constraint" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=688}
  %copy.41 = c128[9,640,640]{2,1,0} copy(%copy.42), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_solve_all_at_once)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=689}
  %custom-call.55 = c128[9,640,640]{2,1,0} custom-call(%copy.41), custom_call_target="SPMDFullToShardShape", sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(_solve_all_at_once)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=689}
  %real.3 = f64[9,640,640]{2,1,0} real(%custom-call.55), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(_solve_all_at_once)/jit(shmap_body)/real" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=674}
  %imag.3 = f64[9,640,640]{2,1,0} imag(%custom-call.55), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(_solve_all_at_once)/jit(shmap_body)/imag" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=674}
  %negate.2 = f64[9,640,640]{2,1,0} negate(%imag.3), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(_solve_all_at_once)/jit(shmap_body)/neg" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=674}
  %complex.3 = c128[9,640,640]{2,1,0} complex(%real.3, %negate.2), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(_solve_all_at_once)/jit(shmap_body)/complex" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=674}
  %transpose.13 = c128[9,640,640]{1,2,0} transpose(%complex.3), dimensions={0,2,1}, sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(_solve_all_at_once)/jit(shmap_body)/transpose" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=674}
  %constant.21 = c128[] constant((0, 0)), sharding={replicated}
  %broadcast.22 = c128[9,640,2000]{2,1,0} broadcast(%constant.21), dimensions={}, sharding={devices=[1,2,4]<=[8]}
  %copy.40 = c128[9,640,2000]{2,1,0} copy(%broadcast.22), sharding={devices=[1,2,4]<=[8]}, metadata={op_name="jit(_kernel)/jit(main)/sharding_constraint" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=878}
  %copy.39 = c128[9,640,2000]{2,1,0} copy(%copy.40), sharding={devices=[1,2,4]<=[8]}, metadata={op_name="jit(_kernel)/jit(main)/pjit" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=142}
  %constant.12 = c128[] constant((0, 0)), sharding={replicated}
  %broadcast.13 = c128[9,640,32,4]{3,2,1,0} broadcast(%constant.12), dimensions={}, sharding={devices=[1,2,1,1,4]<=[8] last_tile_dim_replicate}
  %copy.38 = c128[9,640,32,4]{3,2,1,0} copy(%broadcast.13), sharding={devices=[1,2,1,1,4]<=[8] last_tile_dim_replicate}, metadata={op_name="jit(_kernel)/jit(main)/sharding_constraint" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=900}
  %Arg_1.2 = c128[9,640,30,4]{3,2,1,0} parameter(1), sharding={devices=[1,2,1,1,4]<=[8] last_tile_dim_replicate}, metadata={op_name="psi_l_rmuT_X_fit"}
  %constant.140 = s32[] constant(0)
  %constant.154 = s32[] constant(0)
  %dynamic-update-slice.4 = c128[9,640,32,4]{3,2,1,0} dynamic-update-slice(%copy.38, %Arg_1.2, %constant.140, %constant.140, %constant.154, /*index=5*/%constant.140), sharding={devices=[1,2,1,1,4]<=[8] last_tile_dim_replicate}, metadata={op_name="jit(_kernel)/jit(main)/scatter" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=904}
  %copy.37 = c128[9,640,32,4]{3,2,1,0} copy(%dynamic-update-slice.4), sharding={devices=[1,2,1,1,4]<=[8] last_tile_dim_replicate}, metadata={op_name="jit(_kernel)/jit(main)/pjit" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/isdf_fitting.py" source_line=142}
  %get-tuple-element.45 = c128[9,4,4,24,24,80]{5,4,3,2,1,0} get-tuple-element(%custom-call.0), index=1, sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(shmap_body)/io_callback" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=250}
  %copy.36 = c128[9,4,4,24,24,80]{5,4,3,2,1,0} copy(%get-tuple-element.45), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=253}
  %custom-call.47 = c128[9,32,4,24,24,80]{5,4,3,2,1,0} custom-call(%copy.36), custom_call_target="SPMDShardToFullShape", sharding={devices=[1,8,1,1,1,1]<=[8]}, metadata={op_name="jit(_kernel)/jit(main)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/psi_G_store.py" source_line=253}
  %copy.35 = c128[9,32,4,24,24,80]{5,4,3,2,1,0} copy(%custom-call.47), sharding={devices=[1,8,1,1,1,1]<=[8]}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=361}
  %custom-call.2 = c128[9,4,4,24,24,80]{5,4,3,2,1,0} custom-call(%copy.35), custom_call_target="SPMDFullToShardShape", sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=361}
  %fft.8 = c128[9,4,4,24,24,80]{5,4,3,2,1,0} fft(%custom-call.2), fft_type=IFFT, fft_length={24,24,80}, sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/jit(shmap_body)/jit(fft)/fft" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/fft_helpers.py" source_line=325}
  %copy.34 = c128[9,4,4,24,24,80]{5,4,3,2,1,0} copy(%fft.8), sharding={manual}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=361}
  %custom-call.4 = c128[9,32,4,24,24,80]{5,4,3,2,1,0} custom-call(%copy.34), custom_call_target="SPMDShardToFullShape", sharding={devices=[1,8,1,1,1,1]<=[8]}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/shard_map" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=361}
  %constant.156 = f64[9]{0} constant({0, 0, 0, 0.33333333333333331, 0.33333333333333331, 0.33333333333333331, 0.66666666666666663, 0.66666666666666663, 0.66666666666666663}), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %broadcast.4 = f64[9,24,1,1]{3,2,1,0} broadcast(%constant.156), dimensions={0}, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %iota = f64[1,24,1,1]{3,2,1,0} iota(), iota_dimension=1, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/iota" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=345}
  %constant.37 = f64[] constant(0.041666666666666664), sharding={replicated}
  %broadcast.40 = f64[1,24,1,1]{3,2,1,0} broadcast(%constant.37), dimensions={}, sharding={replicated}
  %multiply.20 = f64[1,24,1,1]{3,2,1,0} multiply(%iota, %broadcast.40), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/div" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=345}
  %reshape.30 = f64[24]{0} reshape(%multiply.20), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %broadcast.6 = f64[9,24,1,1]{3,2,1,0} broadcast(%reshape.30), dimensions={1}, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %multiply.3 = f64[9,24,1,1]{3,2,1,0} multiply(%broadcast.4, %broadcast.6), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %reshape.33 = f64[9,24]{1,0} reshape(%multiply.3), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/add" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %broadcast.8 = f64[9,24,24,1]{3,2,1,0} broadcast(%reshape.33), dimensions={0,1}, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/add" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %constant.158 = f64[9]{0} constant({0, 0.33333333333333331, 0.66666666666666663, 0, 0.33333333333333331, 0.66666666666666663, 0, 0.33333333333333331, 0.66666666666666663}), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=365}
  %broadcast.11 = f64[9,1,24,1]{3,2,1,0} broadcast(%constant.158), dimensions={0}, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=365}
  %iota.1 = f64[1,1,24,1]{3,2,1,0} iota(), iota_dimension=2, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/iota" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=346}
  %constant.38 = f64[] constant(0.041666666666666664), sharding={replicated}
  %broadcast.44 = f64[1,1,24,1]{3,2,1,0} broadcast(%constant.38), dimensions={}, sharding={replicated}
  %multiply.21 = f64[1,1,24,1]{3,2,1,0} multiply(%iota.1, %broadcast.44), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/div" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=346}
  %reshape.39 = f64[24]{0} reshape(%multiply.21), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=365}
  %broadcast.14 = f64[9,1,24,1]{3,2,1,0} broadcast(%reshape.39), dimensions={2}, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=365}
  %multiply.4 = f64[9,1,24,1]{3,2,1,0} multiply(%broadcast.11, %broadcast.14), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=365}
  %reshape.42 = f64[9,24]{1,0} reshape(%multiply.4), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/add" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %broadcast.18 = f64[9,24,24,1]{3,2,1,0} broadcast(%reshape.42), dimensions={0,2}, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/add" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %add.1 = f64[9,24,24,1]{3,2,1,0} add(%broadcast.8, %broadcast.18), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/add" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %reshape.9 = f64[9,24,24]{2,1,0} reshape(%add.1), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/add" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %broadcast.21 = f64[9,24,24,80]{3,2,1,0} broadcast(%reshape.9), dimensions={0,1,2}, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/add" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %constant.179 = f64[] constant(0), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=366}
  %broadcast.175 = f64[1,1,1,80]{3,2,1,0} broadcast(%constant.179), dimensions={}, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=366}
  %iota.2 = f64[1,1,1,80]{3,2,1,0} iota(), iota_dimension=3, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/iota" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=347}
  %constant.39 = f64[] constant(0.0125), sharding={replicated}
  %broadcast.48 = f64[1,1,1,80]{3,2,1,0} broadcast(%constant.39), dimensions={}, sharding={replicated}
  %multiply.22 = f64[1,1,1,80]{3,2,1,0} multiply(%iota.2, %broadcast.48), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/div" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=347}
  %multiply.24 = f64[1,1,1,80]{3,2,1,0} multiply(%broadcast.175, %multiply.22), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=366}
  %reshape.246 = f64[80]{0} reshape(%multiply.24), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=366}
  %broadcast.28 = f64[9,24,24,80]{3,2,1,0} broadcast(%reshape.246), dimensions={3}, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/add" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %add.2 = f64[9,24,24,80]{3,2,1,0} add(%broadcast.21, %broadcast.28), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/add" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=364}
  %convert.2 = c128[9,24,24,80]{3,2,1,0} convert(%add.2), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/convert_element_type" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=363}
  %constant.13 = c128[] constant((0, 6.2831853071795862)), sharding={replicated}
  %broadcast.29 = c128[9,24,24,80]{3,2,1,0} broadcast(%constant.13), dimensions={}, sharding={replicated}
  %multiply.6 = c128[9,24,24,80]{3,2,1,0} multiply(%convert.2, %broadcast.29), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/mul" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=363}
  %real.1 = f64[9,24,24,80]{3,2,1,0} real(%multiply.6), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %exponential.0 = f64[9,24,24,80]{3,2,1,0} exponential(%real.1), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %constant.15 = f64[] constant(inf), sharding={replicated}
  %broadcast.30 = f64[9,24,24,80]{3,2,1,0} broadcast(%constant.15), dimensions={}, sharding={replicated}
  %compare.1 = pred[9,24,24,80]{3,2,1,0} compare(%exponential.0, %broadcast.30), direction=EQ, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %constant.17 = f64[] constant(0.5), sharding={replicated}
  %broadcast.31 = f64[9,24,24,80]{3,2,1,0} broadcast(%constant.17), dimensions={}, sharding={replicated}
  %multiply.7 = f64[9,24,24,80]{3,2,1,0} multiply(%real.1, %broadcast.31), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %exponential.1 = f64[9,24,24,80]{3,2,1,0} exponential(%multiply.7), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %imag.1 = f64[9,24,24,80]{3,2,1,0} imag(%multiply.6), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %cosine.0 = f64[9,24,24,80]{3,2,1,0} cosine(%imag.1), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %multiply.8 = f64[9,24,24,80]{3,2,1,0} multiply(%exponential.1, %cosine.0), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %multiply.9 = f64[9,24,24,80]{3,2,1,0} multiply(%multiply.8, %exponential.1), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %multiply.10 = f64[9,24,24,80]{3,2,1,0} multiply(%exponential.0, %cosine.0), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %select.1 = f64[9,24,24,80]{3,2,1,0} select(%compare.1, %multiply.9, %multiply.10), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %constant.19 = f64[] constant(0), sharding={replicated}
  %broadcast.32 = f64[9,24,24,80]{3,2,1,0} broadcast(%constant.19), dimensions={}, sharding={replicated}
  %compare.2 = pred[9,24,24,80]{3,2,1,0} compare(%imag.1, %broadcast.32), direction=EQ, sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %sine.0 = f64[9,24,24,80]{3,2,1,0} sine(%imag.1), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %multiply.11 = f64[9,24,24,80]{3,2,1,0} multiply(%exponential.1, %sine.0), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
  %multiply.12 = f64[9,24,24,80]{3,2,1,0} multiply(%multiply.11, %exponential.1), sharding={replicated}, metadata={op_name="jit(_kernel)/jit(main)/jit(_fft_and_rslice)/exp" source_file="/global/homes/j/jackm/software/lorrax_B/src/common/load_wfns.py" source_line=362}
