# Generated by LORRAX unknown at 2026-07-21 01:57:30 UTC
# G0W0 diagonal energies (eV)
# columns: band  E_DFT  Re[H0+Sigma_xc(E_DFT)]  Im[H0+Sigma_xc(E_DFT)]

k-point 0:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.484467  Re=    7.124579  Im= 8433.003702
n=1    E_DFT=  -65.484467  Re=    8.749841  Im=-8448.686895
n=2    E_DFT=  -42.100571  Re=  -97.670068  Im=-11916155.870680
n=3    E_DFT=  -42.100571  Re=  -89.325480  Im=11437013.917219
n=4    E_DFT=  -39.580049  Re=  -87.113689  Im=8161184.517162
n=5    E_DFT=  -39.580049  Re=  -93.335723  Im=-7940873.158457
n=6    E_DFT=  -39.404857  Re=  -82.991463  Im=8159200.714898
n=7    E_DFT=  -39.404857  Re=  -85.857156  Im=-7956638.588787
n=8    E_DFT=  -19.386943  Re=  -21.219566  Im= 2411.287277
n=9    E_DFT=  -19.386943  Re=  -21.284399  Im=-2381.004005
n=10   E_DFT=  -18.188235  Re=  -25.657189  Im=-47687.729985
n=11   E_DFT=  -18.188235  Re=  -25.580002  Im=46742.552163
n=12   E_DFT=  -10.891408  Re=  -15.395123  Im=-28381.326216
n=13   E_DFT=  -10.891408  Re=  -15.509200  Im=26009.685141
n=14   E_DFT=   -7.880919  Re=  -13.411278  Im=-4486776.661956
n=15   E_DFT=   -7.880919  Re=  -10.506153  Im=3713146.354213
n=16   E_DFT=   -7.821581  Re=  -10.531408  Im=3730420.444444
n=17   E_DFT=   -7.821581  Re=  -12.944639  Im=-3031037.684972
n=18   E_DFT=   -7.130428  Re=   -5.965918  Im=-12846.831761
n=19   E_DFT=   -7.130428  Re=   -5.955492  Im=14027.040945
n=20   E_DFT=   -6.799255  Re=   -7.955862  Im=-996062.990678
n=21   E_DFT=   -6.799255  Re=   -7.150146  Im=478790.645087
n=22   E_DFT=   -6.718285  Re=   -7.641171  Im=-408224.104002
n=23   E_DFT=   -6.718285  Re=   -6.924540  Im=930718.965485
n=24   E_DFT=   -5.398968  Re=   -8.366644  Im=48817.799956
n=25   E_DFT=   -5.398968  Re=   -8.396897  Im=-46726.781138
n=26   E_DFT=   -2.591355  Re=   -3.137151  Im=-6102195.701759
n=27   E_DFT=   -2.591355  Re=   -0.322924  Im=6109079.567482
n=28   E_DFT=   -2.515375  Re=   -1.585372  Im=926258.694894
n=29   E_DFT=   -2.515375  Re=   -1.922241  Im=-901203.760851
n=30   E_DFT=   -2.347811  Re=   -5.178623  Im=-6360668.878939
n=31   E_DFT=   -2.347811  Re=   -4.847062  Im=6390597.214863
n=32   E_DFT=   -2.339588  Re=   -4.595495  Im=6630840.401524
n=33   E_DFT=   -2.339588  Re=   -5.069095  Im=-6691595.733761
n=34   E_DFT=    1.083633  Re=    2.555623  Im=-1276.583615
n=35   E_DFT=    1.083633  Re=    2.595095  Im=  922.398428
n=36   E_DFT=    3.734850  Re=    6.391251  Im= -374.472092
n=37   E_DFT=    3.734850  Re=    6.429281  Im= -457.232298
n=38   E_DFT=    3.946919  Re=   13.708921  Im=13024.246236
n=39   E_DFT=    3.946919  Re=   13.563139  Im=-12930.359943
n=40   E_DFT=    4.785055  Re=   21.854965  Im= 2358.013517
n=41   E_DFT=    4.785055  Re=   21.876957  Im=-3023.025368
n=42   E_DFT=    5.503172  Re=    4.359861  Im=264144.133415
n=43   E_DFT=    5.503172  Re=    3.617511  Im=-259833.731178
n=44   E_DFT=    5.579950  Re=    2.899790  Im=-284125.913837
n=45   E_DFT=    5.579950  Re=    3.640051  Im=283006.787337
n=46   E_DFT=    7.479930  Re=    5.748165  Im=-35126.199406
n=47   E_DFT=    7.479930  Re=    6.497638  Im=50138.680833
n=48   E_DFT=    7.497363  Re=    5.267712  Im=-1241217.969054
n=49   E_DFT=    7.497363  Re=    7.653667  Im=1240716.225503
n=50   E_DFT=    7.654692  Re=   -6.751996  Im=-56959.058895
n=51   E_DFT=    7.654692  Re=   -7.167435  Im=42485.825004
n=52   E_DFT=   10.761649  Re=    8.018607  Im=-2461005.742600
n=53   E_DFT=   10.761649  Re=   10.347797  Im=2449558.327276
n=54   E_DFT=   10.776236  Re=   10.335989  Im=1844540.671628
n=55   E_DFT=   10.776236  Re=    8.240015  Im=-1829380.223512
n=56   E_DFT=   10.850507  Re=   14.348791  Im= 1828.469812
n=57   E_DFT=   10.850507  Re=   14.324155  Im=-1704.985969
n=58   E_DFT=   11.100027  Re=   10.056067  Im=-4627694.775775
n=59   E_DFT=   11.100027  Re=   13.299831  Im=4607258.064796
n=60   E_DFT=   11.106968  Re=    9.613552  Im=-4590588.460163
n=61   E_DFT=   11.106968  Re=   13.610963  Im=4604946.589398
n=62   E_DFT=   11.233375  Re=   70.574602  Im= 7135.995343
n=63   E_DFT=   11.233375  Re=   70.574107  Im=-6537.323158
n=64   E_DFT=   14.035511  Re=  124.591120  Im= 6494.167981
n=65   E_DFT=   14.035511  Re=  124.454584  Im=-6190.076698
n=66   E_DFT=   14.277797  Re=   96.862434  Im=-27099.198228
n=67   E_DFT=   14.277797  Re=   97.372995  Im=25490.739559
n=68   E_DFT=   14.661947  Re=   95.408497  Im=-55069.176328
n=69   E_DFT=   14.661947  Re=   96.168108  Im=52073.075922
n=70   E_DFT=   16.071643  Re=  179.718107  Im= 2608.797496
n=71   E_DFT=   16.071643  Re=  179.537060  Im=-2533.009951
n=72   E_DFT=   18.061621  Re=   14.321896  Im=819853.201000
n=73   E_DFT=   18.061621  Re=   15.096284  Im=-839881.645003
n=74   E_DFT=   18.238654  Re=   14.311098  Im=-335074.303665
n=75   E_DFT=   18.238654  Re=   13.891043  Im=361838.712004
n=76   E_DFT=   20.596833  Re=   61.047608  Im=10797.335733
n=77   E_DFT=   20.596833  Re=   61.076992  Im=-11969.233854
n=78   E_DFT=   20.823270  Re=   26.455369  Im=974730.685607
n=79   E_DFT=   20.823270  Re=   23.913625  Im=-991729.251080
n=80   E_DFT=   20.838623  Re=   26.515077  Im=920288.191569
n=81   E_DFT=   20.838623  Re=   24.020416  Im=-902054.053286
n=82   E_DFT=   21.148651  Re=  200.410069  Im=17521.236576
n=83   E_DFT=   21.148651  Re=  200.481632  Im=-17693.744823
n=84   E_DFT=   21.801451  Re=   88.636605  Im=118307.968402
n=85   E_DFT=   21.801451  Re=   88.788922  Im=-123542.480180
n=86   E_DFT=   22.264416  Re=   27.122126  Im=2872608.193769
n=87   E_DFT=   22.264416  Re=   25.148230  Im=-2901532.462172
