# Generated by LORRAX unknown at 2026-07-21 19:39:55 UTC
# G0W0 diagonal energies (eV)
# columns: band  E_DFT  Re[H0+Sigma_xc(E_DFT)]  Im[H0+Sigma_xc(E_DFT)]

k-point 0:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.484467  Re=  -76.641802  Im=    0.000000
n=1    E_DFT=  -65.484467  Re=  -76.641802  Im=    0.000000
n=2    E_DFT=  -42.100571  Re=  -49.524097  Im=   -0.001283
n=3    E_DFT=  -42.100571  Re=  -49.524097  Im=   -0.001283
n=4    E_DFT=  -39.580049  Re=  -47.273209  Im=    0.000500
n=5    E_DFT=  -39.580049  Re=  -47.273209  Im=    0.000500
n=6    E_DFT=  -39.404857  Re=  -45.140561  Im=    0.000797
n=7    E_DFT=  -39.404857  Re=  -45.140561  Im=    0.000797
n=8    E_DFT=  -19.386943  Re=  -21.726591  Im=    0.000001
n=9    E_DFT=  -19.386943  Re=  -21.726591  Im=    0.000001
n=10   E_DFT=  -18.188235  Re=  -19.415032  Im=    0.000003
n=11   E_DFT=  -18.188235  Re=  -19.415032  Im=    0.000003
n=12   E_DFT=  -10.891408  Re=  -10.983294  Im=    0.000003
n=13   E_DFT=  -10.891408  Re=  -10.983294  Im=    0.000003
n=14   E_DFT=   -7.880919  Re=   -7.860418  Im=    0.000096
n=15   E_DFT=   -7.880919  Re=   -7.860418  Im=    0.000096
n=16   E_DFT=   -7.821581  Re=   -7.845029  Im=   -0.000083
n=17   E_DFT=   -7.821581  Re=   -7.845029  Im=   -0.000083
n=18   E_DFT=   -7.130428  Re=   -7.661871  Im=    0.000002
n=19   E_DFT=   -7.130428  Re=   -7.661871  Im=    0.000002
n=20   E_DFT=   -6.799255  Re=   -6.718216  Im=    0.000044
n=21   E_DFT=   -6.799255  Re=   -6.718216  Im=    0.000044
n=22   E_DFT=   -6.718285  Re=   -6.648546  Im=   -0.000038
n=23   E_DFT=   -6.718285  Re=   -6.648546  Im=   -0.000038
n=24   E_DFT=   -5.398968  Re=   -5.072644  Im=   -0.000003
n=25   E_DFT=   -5.398968  Re=   -5.072644  Im=   -0.000003
n=26   E_DFT=   -2.591355  Re=   -0.887071  Im=    0.000028
n=27   E_DFT=   -2.591355  Re=   -0.887071  Im=    0.000028
n=28   E_DFT=   -2.515375  Re=   -0.820145  Im=   -0.000033
n=29   E_DFT=   -2.515375  Re=   -0.820145  Im=   -0.000033
n=30   E_DFT=   -2.347811  Re=   -0.898060  Im=    0.000036
n=31   E_DFT=   -2.347811  Re=   -0.898060  Im=    0.000036
n=32   E_DFT=   -2.339588  Re=   -0.858227  Im=   -0.000039
n=33   E_DFT=   -2.339588  Re=   -0.858227  Im=   -0.000039
n=34   E_DFT=    1.083633  Re=    2.654751  Im=   -0.000001
n=35   E_DFT=    1.083633  Re=    2.654751  Im=   -0.000001
n=36   E_DFT=    3.734850  Re=    5.042681  Im=   -0.000005
n=37   E_DFT=    3.734850  Re=    5.042681  Im=   -0.000005
n=38   E_DFT=    3.946919  Re=    4.096913  Im=   -0.000002
n=39   E_DFT=    3.946919  Re=    4.096913  Im=   -0.000002
n=40   E_DFT=    4.785055  Re=    5.326352  Im=   -0.000001
n=41   E_DFT=    4.785055  Re=    5.326352  Im=   -0.000001
n=42   E_DFT=    5.503172  Re=    6.745766  Im=   -0.000042
n=43   E_DFT=    5.503172  Re=    6.745766  Im=   -0.000042
n=44   E_DFT=    5.579950  Re=    6.867253  Im=    0.000036
n=45   E_DFT=    5.579950  Re=    6.867253  Im=    0.000036
n=46   E_DFT=    7.479930  Re=    9.282598  Im=   -0.000197
n=47   E_DFT=    7.479930  Re=    9.282598  Im=   -0.000197
n=48   E_DFT=    7.497363  Re=    9.298700  Im=    0.000140
n=49   E_DFT=    7.497363  Re=    9.298700  Im=    0.000140
n=50   E_DFT=    7.654692  Re=    9.314114  Im=    0.000060
n=51   E_DFT=    7.654692  Re=    9.314114  Im=    0.000060
n=52   E_DFT=   10.761649  Re=   14.310540  Im=   -0.000089
n=53   E_DFT=   10.761649  Re=   14.310540  Im=   -0.000089
n=54   E_DFT=   10.776236  Re=   14.333434  Im=    0.000084
n=55   E_DFT=   10.776236  Re=   14.333434  Im=    0.000084
n=56   E_DFT=   10.850507  Re=   12.751236  Im=   -0.000005
n=57   E_DFT=   10.850507  Re=   12.751236  Im=   -0.000005
n=58   E_DFT=   11.100027  Re=   13.967268  Im=    0.000143
n=59   E_DFT=   11.100027  Re=   13.967268  Im=    0.000143
n=60   E_DFT=   11.106968  Re=   14.041575  Im=   -0.000138
n=61   E_DFT=   11.106968  Re=   14.041575  Im=   -0.000138
n=62   E_DFT=   11.233375  Re=   12.427555  Im=    0.000000
n=63   E_DFT=   11.233375  Re=   12.427555  Im=    0.000000
n=64   E_DFT=   14.035511  Re=   15.172865  Im=    0.000000
n=65   E_DFT=   14.035511  Re=   15.172865  Im=    0.000000
n=66   E_DFT=   14.277797  Re=   15.905344  Im=   -0.000002
n=67   E_DFT=   14.277797  Re=   15.905344  Im=   -0.000002
n=68   E_DFT=   14.661947  Re=   17.401103  Im=   -0.000002
n=69   E_DFT=   14.661947  Re=   17.401103  Im=   -0.000002
n=70   E_DFT=   16.071643  Re=   17.543743  Im=   -0.000000
n=71   E_DFT=   16.071643  Re=   17.543743  Im=   -0.000000
n=72   E_DFT=   18.061621  Re=   21.730422  Im=    0.000022
n=73   E_DFT=   18.061621  Re=   21.730422  Im=    0.000022
n=74   E_DFT=   18.238654  Re=   22.013652  Im=   -0.000035
n=75   E_DFT=   18.238654  Re=   22.013652  Im=   -0.000035
n=76   E_DFT=   20.596833  Re=   23.868869  Im=   -0.000002
n=77   E_DFT=   20.596833  Re=   23.868869  Im=   -0.000002
n=78   E_DFT=   20.823270  Re=   23.983199  Im=   -0.000022
n=79   E_DFT=   20.823270  Re=   23.983199  Im=   -0.000022
n=80   E_DFT=   20.838623  Re=   23.993323  Im=    0.000023
n=81   E_DFT=   20.838623  Re=   23.993323  Im=    0.000023
n=82   E_DFT=   21.148651  Re=   22.789074  Im=    0.000001
n=83   E_DFT=   21.148651  Re=   22.789074  Im=    0.000001
n=84   E_DFT=   21.801451  Re=   24.568001  Im=   -0.000002
n=85   E_DFT=   21.801451  Re=   24.568001  Im=   -0.000002
n=86   E_DFT=   22.264416  Re=   26.310379  Im=   -0.000001
n=87   E_DFT=   22.264416  Re=   26.310379  Im=   -0.000001
n=88   E_DFT=   22.311075  Re=   26.481685  Im=   -0.000007
n=89   E_DFT=   22.311075  Re=   26.481685  Im=   -0.000007
n=90   E_DFT=   22.988316  Re=   26.762206  Im=    0.000000
n=91   E_DFT=   22.988316  Re=   26.762206  Im=    0.000000
n=92   E_DFT=   23.435678  Re=   26.906654  Im=    0.000028
n=93   E_DFT=   23.435678  Re=   26.906654  Im=    0.000028
n=94   E_DFT=   23.447355  Re=   26.925663  Im=   -0.000028
n=95   E_DFT=   23.447355  Re=   26.925663  Im=   -0.000028
n=96   E_DFT=   24.078748  Re=   28.349887  Im=   -0.000002
n=97   E_DFT=   24.078748  Re=   28.349887  Im=   -0.000002
n=98   E_DFT=   24.087456  Re=   27.180304  Im=    0.000000
n=99   E_DFT=   24.087456  Re=   27.180304  Im=    0.000000

k-point 1:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.465980  Re=  -75.685061  Im=    0.000150
n=1    E_DFT=  -65.465980  Re=  -75.685061  Im=    0.000150
n=2    E_DFT=  -42.126171  Re=  -49.693042  Im=   -0.001475
n=3    E_DFT=  -42.126171  Re=  -49.693043  Im=   -0.001473
n=4    E_DFT=  -39.593526  Re=  -47.523642  Im=    0.000429
