# k =   0.000000   0.000000   0.000000 spin = 1
# <ib|Sigma_CH[1..Nb]|ib> (eV), partial and symmetrized sum with up to Nb "inner" bands
# Reporting only VBM and CBM, use 'full_ch_conv_log 1' keyword for full report.
# 1/N extrap for CH(vbm) CH(cbm) diff =  -1.10209119E+01  -1.00108200E+01   1.01009188E+00
# Error est. for CH(vbm) CH(cbm) diff =   1.53645582E-01   1.18863738E-01  -3.47818436E-02
#    Nb          CH(vbm)          CH(cbm)             diff
      1  -2.46182765E-01  -2.06533650E-01   3.96491149E-02
      2  -4.92468367E-01  -4.13029068E-01   7.94392985E-02
      3  -7.70123869E-01  -5.91666900E-01   1.78456970E-01
      4  -1.04765322E+00  -7.70366806E-01   2.77286414E-01
      5  -1.95562854E+00  -1.00775066E+00   9.47877876E-01
      6  -2.86369813E+00  -1.24528326E+00   1.61841487E+00
      7  -3.91107289E+00  -1.39029197E+00   2.52078092E+00
      8  -4.95835257E+00  -1.53511870E+00   3.42323388E+00
      9  -5.07991281E+00  -2.96113942E+00   2.11877338E+00
     10  -5.20141652E+00  -4.38729251E+00   8.14124015E-01
     11  -5.28943722E+00  -4.66265466E+00   6.26782555E-01
     12  -5.37751317E+00  -4.93788400E+00   4.39629171E-01
     13  -5.47381739E+00  -5.06370351E+00   4.10113886E-01
     14  -5.57027286E+00  -5.18956099E+00   3.80711866E-01
     15  -5.64301517E+00  -5.30727097E+00   3.35744208E-01
     16  -5.71590944E+00  -5.42502669E+00   2.90882747E-01
     17  -5.86940243E+00  -5.66979156E+00   1.99610862E-01
     18  -6.02286728E+00  -5.91455118E+00   1.08316104E-01
     19  -6.19747463E+00  -5.97999925E+00   2.17475378E-01
     20  -6.37206696E+00  -6.04544376E+00   3.26623194E-01
     21  -6.44806677E+00  -6.19428267E+00   2.53784106E-01
     22  -6.52407345E+00  -6.34310273E+00   1.80970719E-01
     23  -6.68799910E+00  -6.42155383E+00   2.66445275E-01
     24  -6.85192180E+00  -6.50000470E+00   3.51917101E-01
     25  -7.00847551E+00  -6.54714827E+00   4.61327245E-01
     26  -7.16508905E+00  -6.59425832E+00   5.70830722E-01
     27  -7.28831617E+00  -6.66820639E+00   6.20109781E-01
     28  -7.41158969E+00  -6.74219778E+00   6.69391910E-01
     29  -7.49368618E+00  -6.80802439E+00   6.85661793E-01
     30  -7.57588528E+00  -6.87383886E+00   7.02046415E-01
     31  -7.65684992E+00  -6.95312544E+00   7.03724489E-01
     32  -7.73771170E+00  -7.03242427E+00   7.05287424E-01
     33  -7.77285967E+00  -7.07781151E+00   6.95048159E-01
     34  -7.80800654E+00  -7.12318028E+00   6.84826255E-01
     35  -7.84660842E+00  -7.16947305E+00   6.77135373E-01
     36  -7.88520867E+00  -7.21584668E+00   6.69361989E-01
     37  -7.93643613E+00  -7.28722136E+00   6.49214769E-01
     38  -7.98767275E+00  -7.35863501E+00   6.29037737E-01
     39  -8.03170568E+00  -7.44775791E+00   5.83947775E-01
     40  -8.07572935E+00  -7.53684288E+00   5.38886467E-01
     41  -8.09744199E+00  -7.58782109E+00   5.09620901E-01
     42  -8.11915645E+00  -7.63876069E+00   4.80395763E-01
     43  -8.15980690E+00  -7.68586221E+00   4.73944682E-01
     44  -8.20045928E+00  -7.73292524E+00   4.67534043E-01
     45  -8.27045979E+00  -7.77671907E+00   4.93740728E-01
     46  -8.34045056E+00  -7.82050150E+00   5.19949063E-01
     47  -8.40853277E+00  -7.85714724E+00   5.51385531E-01
     48  -8.47589898E+00  -7.89539726E+00   5.80501727E-01
     49  -8.57120848E+00  -7.92830952E+00   6.42898953E-01
     50  -8.66766664E+00  -7.95858624E+00   7.09080395E-01
     51  -8.71657559E+00  -7.98672291E+00   7.29852678E-01
     52  -8.76565637E+00  -8.01431994E+00   7.51336428E-01
     53  -8.81559672E+00  -8.04522054E+00   7.70376181E-01
     54  -8.86553537E+00  -8.07611489E+00   7.89420480E-01
     55  -8.88243261E+00  -8.10751394E+00   7.74918662E-01
     56  -8.89933786E+00  -8.13891395E+00   7.60423917E-01
     57  -8.92272211E+00  -8.15919220E+00   7.63529919E-01
     58  -8.94610844E+00  -8.17948152E+00   7.66626926E-01
     59  -8.96606259E+00  -8.20269693E+00   7.63365657E-01
     60  -8.98602440E+00  -8.22590684E+00   7.60117557E-01
     61  -9.00166365E+00  -8.26307600E+00   7.38587651E-01
     62  -9.01731124E+00  -8.30024431E+00   7.17066924E-01
     63  -9.03724724E+00  -8.32063184E+00   7.16615399E-01
     64  -9.05718599E+00  -8.34101919E+00   7.16166804E-01
     65  -9.07385951E+00  -8.36930950E+00   7.04550003E-01
     66  -9.09055246E+00  -8.39758409E+00   6.92968379E-01
     67  -9.11288989E+00  -8.41885874E+00   6.94031141E-01
     68  -9.13523008E+00  -8.44015832E+00   6.95071755E-01
     69  -9.15361549E+00  -8.45760960E+00   6.96005895E-01
     70  -9.17200137E+00  -8.47506040E+00   6.96940965E-01
     71  -9.19450331E+00  -8.49479535E+00   6.99707961E-01
     72  -9.21700462E+00  -8.51457071E+00   7.02433911E-01
     73  -9.23406887E+00  -8.53659111E+00   6.97477769E-01
     74  -9.25113305E+00  -8.55858065E+00   6.92552400E-01
     75  -9.27511186E+00  -8.58136164E+00   6.93750229E-01
     76  -9.29909060E+00  -8.60414200E+00   6.94948600E-01
     77  -9.31793750E+00  -8.62592345E+00   6.92014048E-01
     78  -9.33678183E+00  -8.64770671E+00   6.89075125E-01
     79  -9.35341248E+00  -8.66431826E+00   6.89094222E-01
     80  -9.37004589E+00  -8.68092772E+00   6.89118173E-01
     81  -9.39463467E+00  -8.69825109E+00   6.96383581E-01
     82  -9.41922224E+00  -8.71557446E+00   7.03647781E-01
