# Generated by LORRAX unknown at 2026-07-21 06:36:51 UTC
# G0W0 diagonal energies (eV)
# columns: band  E_DFT  Re[H0+Sigma_xc(E_DFT)]  Im[H0+Sigma_xc(E_DFT)]

k-point 0:
--------------------------------------------------------------------------------
n=0    E_DFT=  -65.484467  Re=  -41.832242  Im=   -0.054500
n=1    E_DFT=  -65.484467  Re=  -41.905755  Im=    0.054516
n=2    E_DFT=  -42.100571  Re=  -77.459966  Im=   -2.910359
n=3    E_DFT=  -42.100571  Re=  -71.111797  Im=    3.236291
n=4    E_DFT=  -39.580049  Re=  -88.441788  Im=    2.355064
n=5    E_DFT=  -39.580049  Re=  -92.965130  Im=   -2.685227
n=6    E_DFT=  -39.404857  Re=  -36.807585  Im=   -0.718359
n=7    E_DFT=  -39.404857  Re=  -36.738762  Im=    0.743380
n=8    E_DFT=  -19.386943  Re=  -20.172088  Im=   -0.000650
n=9    E_DFT=  -19.386943  Re=  -20.175867  Im=    0.000655
n=10   E_DFT=  -18.188235  Re=  -22.838595  Im=   -0.009822
n=11   E_DFT=  -18.188235  Re=  -22.860554  Im=    0.009284
n=12   E_DFT=  -10.891408  Re=  -19.559246  Im=    0.010522
n=13   E_DFT=  -10.891408  Re=  -19.508004  Im=   -0.011084
n=14   E_DFT=   -7.880919  Re=   -9.507049  Im=    0.012378
n=15   E_DFT=   -7.880919  Re=   -9.348862  Im=   -0.007230
n=16   E_DFT=   -7.821581  Re=   -9.334878  Im=   -0.010549
n=17   E_DFT=   -7.821581  Re=   -9.467830  Im=    0.006652
n=18   E_DFT=   -7.130428  Re=   -4.636731  Im=   -0.000539
n=19   E_DFT=   -7.130428  Re=   -4.640256  Im=    0.000327
n=20   E_DFT=   -6.799255  Re=  -11.699534  Im=    0.002325
n=21   E_DFT=   -6.799255  Re=  -11.137282  Im=    0.016412
n=22   E_DFT=   -6.718285  Re=  -11.643010  Im=   -0.021135
