# q=  0.33333300E-03  0.00000000E+00  0.00000000E+00  (qpt 1)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       5     -0.14198314E-01     -0.24974755E-01     -0.63709000E-04     -0.14010345E-03
       6     -0.15791090E-01     -0.24974755E-01     -0.72723507E-04     -0.14010345E-03
       7     -0.17085799E-01     -0.24974755E-01     -0.86072989E-04     -0.14010345E-03
       8     -0.18372436E-01     -0.24974755E-01     -0.99420776E-04     -0.14010345E-03
       9     -0.18839652E-01     -0.24974755E-01     -0.10040452E-03     -0.14010345E-03
      10     -0.19301614E-01     -0.24974755E-01     -0.10137993E-03     -0.14010345E-03
      11     -0.19711927E-01     -0.24974755E-01     -0.10315059E-03     -0.14010345E-03
      12     -0.20121974E-01     -0.24974755E-01     -0.10492281E-03     -0.14010345E-03
      13     -0.20430476E-01     -0.24974755E-01     -0.10660356E-03     -0.14010345E-03
      14     -0.20737468E-01     -0.24974755E-01     -0.10826763E-03     -0.14010345E-03
      15     -0.20855777E-01     -0.24974755E-01     -0.11005263E-03     -0.14010345E-03
      16     -0.20974335E-01     -0.24974755E-01     -0.11184078E-03     -0.14010345E-03
      17     -0.21158711E-01     -0.24974755E-01     -0.11462379E-03     -0.14010345E-03
      18     -0.21343508E-01     -0.24974755E-01     -0.11739544E-03     -0.14010345E-03
      19     -0.21515833E-01     -0.24974755E-01     -0.11853305E-03     -0.14010345E-03
      20     -0.21688797E-01     -0.24974755E-01     -0.11967340E-03     -0.14010345E-03
      21     -0.21780334E-01     -0.24974755E-01     -0.12030139E-03     -0.14010345E-03
      22     -0.21872319E-01     -0.24974755E-01     -0.12092750E-03     -0.14010345E-03
      23     -0.22073392E-01     -0.24974755E-01     -0.12172039E-03     -0.14010345E-03
      24     -0.22278976E-01     -0.24974755E-01     -0.12255099E-03     -0.14010345E-03
      25     -0.22387012E-01     -0.24974755E-01     -0.12367424E-03     -0.14010345E-03
      26     -0.22495886E-01     -0.24974755E-01     -0.12479928E-03     -0.14010345E-03
      27     -0.22549104E-01     -0.24974755E-01     -0.12526339E-03     -0.14010345E-03
      28     -0.22602336E-01     -0.24974755E-01     -0.12572825E-03     -0.14010345E-03
      29     -0.22697035E-01     -0.24974755E-01     -0.12623656E-03     -0.14010345E-03
      30     -0.22791669E-01     -0.24974755E-01     -0.12674740E-03     -0.14010345E-03
 
# q=  0.00000000E+00  0.66666667E+00  0.00000000E+00  (qpt 3)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.34493866E-02     -0.24974751E-01     -0.12539200E-04     -0.14006730E-03
       2     -0.68595738E-02     -0.24974751E-01     -0.24742539E-04     -0.14006730E-03
       3     -0.97222440E-02     -0.24974751E-01     -0.39796919E-04     -0.14006730E-03
       4     -0.12583599E-01     -0.24974751E-01     -0.54519541E-04     -0.14006730E-03
       5     -0.14198298E-01     -0.24974751E-01     -0.63620654E-04     -0.14006730E-03
       6     -0.15791090E-01     -0.24974751E-01     -0.72723507E-04     -0.14006730E-03
       7     -0.17085815E-01     -0.24974751E-01     -0.86152177E-04     -0.14006730E-03
       8     -0.18372436E-01     -0.24974751E-01     -0.99420776E-04     -0.14006730E-03
       9     -0.18839652E-01     -0.24974751E-01     -0.10040477E-03     -0.14006730E-03
      10     -0.19301614E-01     -0.24974751E-01     -0.10137993E-03     -0.14006730E-03
      11     -0.19711927E-01     -0.24974751E-01     -0.10315014E-03     -0.14006730E-03
      12     -0.20121974E-01     -0.24974751E-01     -0.10492281E-03     -0.14006730E-03
      13     -0.20430476E-01     -0.24974751E-01     -0.10660330E-03     -0.14006730E-03
      14     -0.20737468E-01     -0.24974751E-01     -0.10826763E-03     -0.14006730E-03
      15     -0.20855777E-01     -0.24974751E-01     -0.11005263E-03     -0.14006730E-03
      16     -0.20974335E-01     -0.24974751E-01     -0.11184078E-03     -0.14006730E-03
      17     -0.21158711E-01     -0.24974751E-01     -0.11461056E-03     -0.14006730E-03
      18     -0.21343508E-01     -0.24974751E-01     -0.11739544E-03     -0.14006730E-03
      19     -0.21515833E-01     -0.24974751E-01     -0.11853145E-03     -0.14006730E-03
      20     -0.21688797E-01     -0.24974751E-01     -0.11967340E-03     -0.14006730E-03
      21     -0.21780334E-01     -0.24974751E-01     -0.12030748E-03     -0.14006730E-03
      22     -0.21872319E-01     -0.24974751E-01     -0.12092750E-03     -0.14006730E-03
      23     -0.22073392E-01     -0.24974751E-01     -0.12174612E-03     -0.14006730E-03
      24     -0.22278976E-01     -0.24974751E-01     -0.12255099E-03     -0.14006730E-03
      25     -0.22387012E-01     -0.24974751E-01     -0.12367461E-03     -0.14006730E-03
      26     -0.22495886E-01     -0.24974751E-01     -0.12479928E-03     -0.14006730E-03
      27     -0.22549105E-01     -0.24974751E-01     -0.12526741E-03     -0.14006730E-03
      28     -0.22602336E-01     -0.24974751E-01     -0.12572825E-03     -0.14006730E-03
      29     -0.22697035E-01     -0.24974751E-01     -0.12623420E-03     -0.14006730E-03
      30     -0.22791669E-01     -0.24974751E-01     -0.12674740E-03     -0.14006730E-03
 
# q=  0.33333333E+00  0.00000000E+00  0.00000000E+00  (qpt 4)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.40430174E-02     -0.24964171E-01     -0.13005922E-04     -0.14011105E-03
       2     -0.68596306E-02     -0.24964171E-01     -0.24742373E-04     -0.14011105E-03
       3     -0.10326179E-01     -0.24964171E-01     -0.40247569E-04     -0.14011105E-03
       4     -0.12583605E-01     -0.24964171E-01     -0.54519489E-04     -0.14011105E-03
       5     -0.14204803E-01     -0.24964171E-01     -0.63634220E-04     -0.14011105E-03
       6     -0.15791522E-01     -0.24964171E-01     -0.72723601E-04     -0.14011105E-03
       7     -0.17088414E-01     -0.24964171E-01     -0.86029891E-04     -0.14011105E-03
       8     -0.18372439E-01     -0.24964171E-01     -0.99420719E-04     -0.14011105E-03
       9     -0.18839975E-01     -0.24964171E-01     -0.10040409E-03     -0.14011105E-03
      10     -0.19301620E-01     -0.24964171E-01     -0.10137987E-03     -0.14011105E-03
      11     -0.19711985E-01     -0.24964171E-01     -0.10314944E-03     -0.14011105E-03
      12     -0.20121978E-01     -0.24964171E-01     -0.10492275E-03     -0.14011105E-03
      13     -0.20429552E-01     -0.24964171E-01     -0.10660039E-03     -0.14011105E-03
      14     -0.20737469E-01     -0.24964171E-01     -0.10826757E-03     -0.14011105E-03
      15     -0.20856028E-01     -0.24964171E-01     -0.11005379E-03     -0.14011105E-03
      16     -0.20974336E-01     -0.24964171E-01     -0.11184072E-03     -0.14011105E-03
      17     -0.21158911E-01     -0.24964171E-01     -0.11462427E-03     -0.14011105E-03
      18     -0.21343510E-01     -0.24964171E-01     -0.11739536E-03     -0.14011105E-03
      19     -0.21514839E-01     -0.24964171E-01     -0.11852635E-03     -0.14011105E-03
      20     -0.21688796E-01     -0.24964171E-01     -0.11967333E-03     -0.14011105E-03
      21     -0.21780380E-01     -0.24964171E-01     -0.12029340E-03     -0.14011105E-03
      22     -0.21872348E-01     -0.24964171E-01     -0.12092723E-03     -0.14011105E-03
      23     -0.22075500E-01     -0.24964171E-01     -0.12172286E-03     -0.14011105E-03
      24     -0.22278976E-01     -0.24964171E-01     -0.12255092E-03     -0.14011105E-03
      25     -0.22387615E-01     -0.24964171E-01     -0.12367796E-03     -0.14011105E-03
      26     -0.22495885E-01     -0.24964171E-01     -0.12479921E-03     -0.14011105E-03
      27     -0.22550278E-01     -0.24964171E-01     -0.12526247E-03     -0.14011105E-03
      28     -0.22602342E-01     -0.24964171E-01     -0.12572810E-03     -0.14011105E-03
      29     -0.22697929E-01     -0.24964171E-01     -0.12623643E-03     -0.14011105E-03
      30     -0.22791668E-01     -0.24964171E-01     -0.12674733E-03     -0.14011105E-03
 
# q=  0.33333333E+00  0.33333333E+00  0.00000000E+00  (qpt 5)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.28239865E-02     -0.33874141E-01     -0.19517856E-04     -0.15772121E-03
       2     -0.55283977E-02     -0.33874141E-01     -0.41365944E-04     -0.15772121E-03
       3     -0.81619538E-02     -0.33874141E-01     -0.53990115E-04     -0.15772121E-03
       4     -0.10682526E-01     -0.33874141E-01     -0.69054271E-04     -0.15772121E-03
       5     -0.12852468E-01     -0.33874141E-01     -0.79260519E-04     -0.15772121E-03
       6     -0.15001458E-01     -0.33874141E-01     -0.87755990E-04     -0.15772121E-03
       7     -0.16658404E-01     -0.33874141E-01     -0.92360913E-04     -0.15772121E-03
       8     -0.18335258E-01     -0.33874141E-01     -0.98833003E-04     -0.15772121E-03
       9     -0.19071797E-01     -0.33874141E-01     -0.10175406E-03     -0.15772121E-03
      10     -0.19802566E-01     -0.33874141E-01     -0.10459778E-03     -0.15772121E-03
      11     -0.20442471E-01     -0.33874141E-01     -0.10502912E-03     -0.15772121E-03
      12     -0.21083305E-01     -0.33874141E-01     -0.10546172E-03     -0.15772121E-03
      13     -0.21557372E-01     -0.33874141E-01     -0.10874086E-03     -0.15772121E-03
      14     -0.22031916E-01     -0.33874141E-01     -0.11205124E-03     -0.15772121E-03
      15     -0.22389139E-01     -0.33874141E-01     -0.11349532E-03     -0.15772121E-03
      16     -0.22742062E-01     -0.33874141E-01     -0.11490423E-03     -0.15772121E-03
      17     -0.23083407E-01     -0.33874141E-01     -0.11734430E-03     -0.15772121E-03
      18     -0.23410818E-01     -0.33874141E-01     -0.11987214E-03     -0.15772121E-03
      19     -0.23872668E-01     -0.33874141E-01     -0.12188679E-03     -0.15772121E-03
      20     -0.24335693E-01     -0.33874141E-01     -0.12391009E-03     -0.15772121E-03
      21     -0.24536546E-01     -0.33874141E-01     -0.12517942E-03     -0.15772121E-03
      22     -0.24740692E-01     -0.33874141E-01     -0.12646499E-03     -0.15772121E-03
      23     -0.25096266E-01     -0.33874141E-01     -0.12781148E-03     -0.15772121E-03
      24     -0.25468112E-01     -0.33874141E-01     -0.12913779E-03     -0.15772121E-03
      25     -0.25807466E-01     -0.33874141E-01     -0.12948289E-03     -0.15772121E-03
      26     -0.26146466E-01     -0.33874141E-01     -0.12983169E-03     -0.15772121E-03
      27     -0.26295200E-01     -0.33874141E-01     -0.13044995E-03     -0.15772121E-03
      28     -0.26426811E-01     -0.33874141E-01     -0.13105843E-03     -0.15772121E-03
      29     -0.26739732E-01     -0.33874141E-01     -0.13211645E-03     -0.15772121E-03
      30     -0.27053094E-01     -0.33874141E-01     -0.13317707E-03     -0.15772121E-03
 
# q=  0.33333333E+00  0.66666667E+00  0.00000000E+00  (qpt 6)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.28557600E-02     -0.24985179E-01     -0.12266080E-04     -0.14008761E-03
       2     -0.68596002E-02     -0.24985179E-01     -0.24741141E-04     -0.14008761E-03
       3     -0.91182908E-02     -0.24985179E-01     -0.39502252E-04     -0.14008761E-03
       4     -0.12583548E-01     -0.24985179E-01     -0.54519477E-04     -0.14008761E-03
       5     -0.14191384E-01     -0.24985179E-01     -0.63679850E-04     -0.14008761E-03
       6     -0.15789848E-01     -0.24985179E-01     -0.72723520E-04     -0.14008761E-03
       7     -0.17082766E-01     -0.24985179E-01     -0.86184437E-04     -0.14008761E-03
       8     -0.18372379E-01     -0.24985179E-01     -0.99420783E-04     -0.14008761E-03
       9     -0.18839276E-01     -0.24985179E-01     -0.10040570E-03     -0.14008761E-03
      10     -0.19301557E-01     -0.24985179E-01     -0.10137994E-03     -0.14008761E-03
      11     -0.19711976E-01     -0.24985179E-01     -0.10315194E-03     -0.14008761E-03
      12     -0.20121920E-01     -0.24985179E-01     -0.10492281E-03     -0.14008761E-03
      13     -0.20428569E-01     -0.24985179E-01     -0.10658568E-03     -0.14008761E-03
      14     -0.20737414E-01     -0.24985179E-01     -0.10826763E-03     -0.14008761E-03
      15     -0.20855474E-01     -0.24985179E-01     -0.11005154E-03     -0.14008761E-03
      16     -0.20974282E-01     -0.24985179E-01     -0.11184078E-03     -0.14008761E-03
      17     -0.21158460E-01     -0.24985179E-01     -0.11460924E-03     -0.14008761E-03
      18     -0.21343456E-01     -0.24985179E-01     -0.11739543E-03     -0.14008761E-03
      19     -0.21516776E-01     -0.24985179E-01     -0.11853214E-03     -0.14008761E-03
      20     -0.21688746E-01     -0.24985179E-01     -0.11967338E-03     -0.14008761E-03
      21     -0.21780317E-01     -0.24985179E-01     -0.12030781E-03     -0.14008761E-03
      22     -0.21872207E-01     -0.24985179E-01     -0.12092819E-03     -0.14008761E-03
      23     -0.22077499E-01     -0.24985179E-01     -0.12175821E-03     -0.14008761E-03
      24     -0.22278925E-01     -0.24985179E-01     -0.12255098E-03     -0.14008761E-03
      25     -0.22387264E-01     -0.24985179E-01     -0.12367402E-03     -0.14008761E-03
      26     -0.22495836E-01     -0.24985179E-01     -0.12479927E-03     -0.14008761E-03
      27     -0.22547892E-01     -0.24985179E-01     -0.12526516E-03     -0.14008761E-03
      28     -0.22602302E-01     -0.24985179E-01     -0.12572764E-03     -0.14008761E-03
      29     -0.22696102E-01     -0.24985179E-01     -0.12623234E-03     -0.14008761E-03
      30     -0.22791621E-01     -0.24985179E-01     -0.12674740E-03     -0.14008761E-03
 
# q=  0.66666667E+00  0.00000000E+00  0.00000000E+00  (qpt 7)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.40430164E-02     -0.24964168E-01     -0.12892427E-04     -0.14007490E-03
       2     -0.68596306E-02     -0.24964168E-01     -0.24742373E-04     -0.14007490E-03
       3     -0.10326178E-01     -0.24964168E-01     -0.40150207E-04     -0.14007490E-03
       4     -0.12583605E-01     -0.24964168E-01     -0.54519489E-04     -0.14007490E-03
       5     -0.14204792E-01     -0.24964168E-01     -0.63545864E-04     -0.14007490E-03
       6     -0.15791522E-01     -0.24964168E-01     -0.72723601E-04     -0.14007490E-03
       7     -0.17088425E-01     -0.24964168E-01     -0.86109089E-04     -0.14007490E-03
       8     -0.18372439E-01     -0.24964168E-01     -0.99420719E-04     -0.14007490E-03
       9     -0.18839975E-01     -0.24964168E-01     -0.10040434E-03     -0.14007490E-03
      10     -0.19301620E-01     -0.24964168E-01     -0.10137987E-03     -0.14007490E-03
      11     -0.19711985E-01     -0.24964168E-01     -0.10314899E-03     -0.14007490E-03
      12     -0.20121978E-01     -0.24964168E-01     -0.10492275E-03     -0.14007490E-03
      13     -0.20429552E-01     -0.24964168E-01     -0.10660014E-03     -0.14007490E-03
      14     -0.20737469E-01     -0.24964168E-01     -0.10826757E-03     -0.14007490E-03
      15     -0.20856028E-01     -0.24964168E-01     -0.11005379E-03     -0.14007490E-03
      16     -0.20974336E-01     -0.24964168E-01     -0.11184072E-03     -0.14007490E-03
      17     -0.21158910E-01     -0.24964168E-01     -0.11461103E-03     -0.14007490E-03
      18     -0.21343510E-01     -0.24964168E-01     -0.11739536E-03     -0.14007490E-03
      19     -0.21514839E-01     -0.24964168E-01     -0.11852475E-03     -0.14007490E-03
      20     -0.21688796E-01     -0.24964168E-01     -0.11967333E-03     -0.14007490E-03
      21     -0.21780380E-01     -0.24964168E-01     -0.12029949E-03     -0.14007490E-03
      22     -0.21872348E-01     -0.24964168E-01     -0.12092723E-03     -0.14007490E-03
      23     -0.22075500E-01     -0.24964168E-01     -0.12174860E-03     -0.14007490E-03
      24     -0.22278976E-01     -0.24964168E-01     -0.12255092E-03     -0.14007490E-03
      25     -0.22387615E-01     -0.24964168E-01     -0.12367833E-03     -0.14007490E-03
      26     -0.22495885E-01     -0.24964168E-01     -0.12479921E-03     -0.14007490E-03
      27     -0.22550279E-01     -0.24964168E-01     -0.12526649E-03     -0.14007490E-03
      28     -0.22602342E-01     -0.24964168E-01     -0.12572810E-03     -0.14007490E-03
      29     -0.22697929E-01     -0.24964168E-01     -0.12623408E-03     -0.14007490E-03
      30     -0.22791668E-01     -0.24964168E-01     -0.12674733E-03     -0.14007490E-03
 
# q=  0.66666667E+00  0.33333333E+00  0.00000000E+00  (qpt 8)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.28557597E-02     -0.24985180E-01     -0.12379577E-04     -0.14012368E-03
       2     -0.68596002E-02     -0.24985180E-01     -0.24741141E-04     -0.14012368E-03
       3     -0.91182904E-02     -0.24985180E-01     -0.39599614E-04     -0.14012368E-03
       4     -0.12583548E-01     -0.24985180E-01     -0.54519477E-04     -0.14012368E-03
       5     -0.14191389E-01     -0.24985180E-01     -0.63768177E-04     -0.14012368E-03
       6     -0.15789848E-01     -0.24985180E-01     -0.72723520E-04     -0.14012368E-03
       7     -0.17082761E-01     -0.24985180E-01     -0.86105270E-04     -0.14012368E-03
       8     -0.18372379E-01     -0.24985180E-01     -0.99420783E-04     -0.14012368E-03
       9     -0.18839276E-01     -0.24985180E-01     -0.10040546E-03     -0.14012368E-03
      10     -0.19301557E-01     -0.24985180E-01     -0.10137994E-03     -0.14012368E-03
      11     -0.19711976E-01     -0.24985180E-01     -0.10315239E-03     -0.14012368E-03
      12     -0.20121920E-01     -0.24985180E-01     -0.10492281E-03     -0.14012368E-03
      13     -0.20428569E-01     -0.24985180E-01     -0.10658594E-03     -0.14012368E-03
      14     -0.20737414E-01     -0.24985180E-01     -0.10826763E-03     -0.14012368E-03
      15     -0.20855474E-01     -0.24985180E-01     -0.11005154E-03     -0.14012368E-03
      16     -0.20974282E-01     -0.24985180E-01     -0.11184078E-03     -0.14012368E-03
      17     -0.21158460E-01     -0.24985180E-01     -0.11462248E-03     -0.14012368E-03
      18     -0.21343456E-01     -0.24985180E-01     -0.11739543E-03     -0.14012368E-03
      19     -0.21516776E-01     -0.24985180E-01     -0.11853374E-03     -0.14012368E-03
      20     -0.21688746E-01     -0.24985180E-01     -0.11967338E-03     -0.14012368E-03
      21     -0.21780317E-01     -0.24985180E-01     -0.12030172E-03     -0.14012368E-03
      22     -0.21872207E-01     -0.24985180E-01     -0.12092819E-03     -0.14012368E-03
      23     -0.22077499E-01     -0.24985180E-01     -0.12173248E-03     -0.14012368E-03
      24     -0.22278925E-01     -0.24985180E-01     -0.12255098E-03     -0.14012368E-03
      25     -0.22387264E-01     -0.24985180E-01     -0.12367365E-03     -0.14012368E-03
      26     -0.22495836E-01     -0.24985180E-01     -0.12479927E-03     -0.14012368E-03
      27     -0.22547892E-01     -0.24985180E-01     -0.12526115E-03     -0.14012368E-03
      28     -0.22602302E-01     -0.24985180E-01     -0.12572764E-03     -0.14012368E-03
      29     -0.22696102E-01     -0.24985180E-01     -0.12623469E-03     -0.14012368E-03
      30     -0.22791621E-01     -0.24985180E-01     -0.12674740E-03     -0.14012368E-03
 
# q=  0.66666667E+00  0.66666667E+00  0.00000000E+00  (qpt 9)
#ncbands         Re chi(0,0)              extrap   Re chi(Gmax,Gmax)              extrap
       1     -0.28213103E-02     -0.33998640E-01     -0.19538898E-04     -0.15772152E-03
       2     -0.55283977E-02     -0.33998640E-01     -0.41365944E-04     -0.15772152E-03
       3     -0.81610735E-02     -0.33998640E-01     -0.54082993E-04     -0.15772152E-03
       4     -0.10682526E-01     -0.33998640E-01     -0.69054271E-04     -0.15772152E-03
       5     -0.12844438E-01     -0.33998640E-01     -0.77407307E-04     -0.15772152E-03
       6     -0.15001458E-01     -0.33998640E-01     -0.87755990E-04     -0.15772152E-03
       7     -0.16681416E-01     -0.33998640E-01     -0.94222544E-04     -0.15772152E-03
       8     -0.18335258E-01     -0.33998640E-01     -0.98833003E-04     -0.15772152E-03
       9     -0.19073786E-01     -0.33998640E-01     -0.10175414E-03     -0.15772152E-03
      10     -0.19802566E-01     -0.33998640E-01     -0.10459778E-03     -0.15772152E-03
      11     -0.20442350E-01     -0.33998640E-01     -0.10502912E-03     -0.15772152E-03
      12     -0.21083305E-01     -0.33998640E-01     -0.10546172E-03     -0.15772152E-03
      13     -0.21557421E-01     -0.33998640E-01     -0.10874121E-03     -0.15772152E-03
      14     -0.22031916E-01     -0.33998640E-01     -0.11205124E-03     -0.15772152E-03
      15     -0.22389106E-01     -0.33998640E-01     -0.11349527E-03     -0.15772152E-03
      16     -0.22742062E-01     -0.33998640E-01     -0.11490423E-03     -0.15772152E-03
      17     -0.23071395E-01     -0.33998640E-01     -0.11742917E-03     -0.15772152E-03
      18     -0.23410818E-01     -0.33998640E-01     -0.11987214E-03     -0.15772152E-03
      19     -0.23871103E-01     -0.33998640E-01     -0.12189770E-03     -0.15772152E-03
      20     -0.24335693E-01     -0.33998640E-01     -0.12391009E-03     -0.15772152E-03
      21     -0.24540281E-01     -0.33998640E-01     -0.12517726E-03     -0.15772152E-03
      22     -0.24740692E-01     -0.33998640E-01     -0.12646499E-03     -0.15772152E-03
      23     -0.25111676E-01     -0.33998640E-01     -0.12780238E-03     -0.15772152E-03
      24     -0.25468112E-01     -0.33998640E-01     -0.12913779E-03     -0.15772152E-03
      25     -0.25807695E-01     -0.33998640E-01     -0.12948284E-03     -0.15772152E-03
      26     -0.26146466E-01     -0.33998640E-01     -0.12983169E-03     -0.15772152E-03
      27     -0.26281367E-01     -0.33998640E-01     -0.13044991E-03     -0.15772152E-03
      28     -0.26426811E-01     -0.33998640E-01     -0.13105843E-03     -0.15772152E-03
      29     -0.26745683E-01     -0.33998640E-01     -0.13211684E-03     -0.15772152E-03
      30     -0.27053094E-01     -0.33998640E-01     -0.13317707E-03     -0.15772152E-03
 
